Uniprot ID 1	Uniprot ID 2	PocketVec distance	Exp. Prof, Jaccard Similarity
P49760	Q9UK32	0.1536	0.0
P49760	Q9UPZ9	0.152	0.0
P49760	Q9Y572	0.1574	0.0
P49760	Q9Y5S2	0.168	0.0
P49760	Q9Y616	0.197	0.0
P49760	Q9Y6E0	0.1416	0.0
P49840	O00311	0.1603	0.0
P49840	O00444	0.1584	0.0
P49840	O14578	0.2144	0.0
P49840	O14757	0.1731	0.0
P49840	O14965	0.167	0.0
P49840	O14976	0.1981	0.0
P49840	O60285	0.1921	0.0
P49840	O75116	0.1899	0.0
P49840	O76039	0.1465	0.15000000000000002
P49840	O94806	0.2192	0.0
P49840	O95835	0.1752	0.0
P49840	O96013	0.2027	0.05882352941176472
P49840	P05771	0.2112	0.0
P49840	P15735	0.1826	0.0
P49840	P17252	0.1871	0.0
P49840	P17612	0.1941	0.0
P49840	P19784	0.1701	0.0
P49840	P22694	0.2184	0.0
P49840	P23443	0.1653	0.0
P49840	P30291	0.19	0.0
P49840	P36507	0.2125	0.0
P49840	P36896	0.2062	0.0
P49840	P36897	0.1941	0.0
P49840	P45983	0.19	0.0
P49840	P45984	0.1707	0.0
P49840	P48729	0.1841	0.0
P49840	P48730	0.1892	0.0
P49840	P49137	0.1863	0.0
P49840	P49674	0.209	0.0
P49840	P49759	0.1662	0.04761904761904767
P49840	P49760	0.1771	0.0
P49840	P49840	0.0	1.0
P49840	P49841	0.0572	0.8125
P49840	P50613	0.1846	0.0
P49840	P50750	0.1378	0.05555555555555558
P49840	P51817	0.1673	0.050000000000000044
P49840	P54646	0.2043	0.0
P49840	P68400	0.1768	0.0
P49840	Q00536	0.1727	0.05555555555555558
P49840	Q02750	0.1947	0.0
P49840	Q04759	0.1687	0.0
P49840	Q05655	0.2263	0.0
P49840	Q13043	0.1752	0.0
P49840	Q13163	0.2428	0.0
P49840	Q13188	0.2	0.0
P49840	Q13464	0.1578	0.0
P49840	Q13705	0.2114	0.0
P49840	Q13873	0.1921	0.0
P49840	Q13976	0.1749	0.040000000000000036
P49840	Q15759	0.2223	0.0
P49840	Q16512	0.1995	0.0625
P49840	Q16539	0.1876	0.0
P49840	Q2M2I8	0.1784	0.0
P49840	Q5VT25	0.1964	0.0
P49840	Q6DT37	0.1966	0.0
P49840	Q6P5Z2	0.1563	0.040000000000000036
P49840	Q6PHR2	0.2042	0.0
P49840	Q7L7X3	0.224	0.0
P49840	Q8NEV1	0.2072	0.0
P49840	Q8TD19	0.2029	0.0
P49840	Q96GD4	0.201	0.0
P49840	Q9H093	0.2064	0.0
P49840	Q9H0K1	0.1991	0.0
P49840	Q9HAZ1	0.1742	0.04761904761904767
P49840	Q9NQU5	0.1704	0.0625
P49840	Q9NSY1	0.2334	0.0
P49840	Q9UBE8	0.235	0.0
P49840	Q9UK32	0.1784	0.0
P49840	Q9UPZ9	0.1384	0.125
P49840	Q9Y572	0.1921	0.0
P49840	Q9Y5S2	0.1997	0.0
P49840	Q9Y616	0.1865	0.0
P49840	Q9Y6E0	0.1876	0.0
P49841	O00311	0.1617	0.0
P49841	O00444	0.1431	0.0
P49841	O14578	0.1764	0.0
P49841	O14757	0.178	0.0
P49841	O14965	0.1811	0.0
P49841	O14976	0.177	0.0
P49841	O60285	0.2097	0.0
P49841	O75116	0.1846	0.0
P49841	O76039	0.1516	0.17647058823529416
P49841	O94806	0.199	0.0
P49841	O95835	0.1716	0.0
P49841	O96013	0.1672	0.0
P49841	P05771	0.1722	0.0
P49841	P15735	0.1771	0.0
P49841	P17252	0.1711	0.0
P49841	P17612	0.1943	0.0
P49841	P19784	0.1732	0.0
P49841	P22694	0.1914	0.0
P49841	P23443	0.1656	0.0
P49841	P30291	0.1753	0.0
P49841	P36507	0.17	0.0
P49841	P36896	0.1743	0.0
P49841	P36897	0.1656	0.0
P49841	P45983	0.1835	0.0
P49841	P45984	0.1945	0.0
P49841	P48729	0.148	0.0
P49841	P48730	0.1587	0.0
P49841	P49137	0.1936	0.0
P49841	P49674	0.1645	0.0
P49841	P49759	0.1677	0.05555555555555558
P49841	P49760	0.1671	0.0
P49841	P49840	0.0572	0.8125
P49841	P49841	0.0	1.0
P49841	P50613	0.1612	0.0
P49841	P50750	0.1559	0.06666666666666665
P49841	P51817	0.1901	0.0
P49841	P54646	0.1733	0.0
P49841	P68400	0.1435	0.0
P49841	Q00536	0.1902	0.06666666666666665
P49841	Q02750	0.1954	0.0
P49841	Q04759	0.1654	0.0
P49841	Q05655	0.2108	0.0
P49841	Q13043	0.1546	0.0
P49841	Q13163	0.1981	0.0
P49841	Q13188	0.1603	0.0
P49841	Q13464	0.1749	0.0
P49841	Q13705	0.1761	0.0
P49841	Q13873	0.181	0.0
P49841	Q13976	0.1525	0.0
P49841	Q15759	0.1836	0.0
P49841	Q16512	0.1917	0.0
P49841	Q16539	0.1747	0.0
P49841	Q2M2I8	0.1699	0.0
P49841	Q5VT25	0.211	0.0
P49841	Q6DT37	0.191	0.0
P49841	Q6P5Z2	0.1422	0.0
P49841	Q6PHR2	0.1711	0.0
P49841	Q7L7X3	0.1928	0.0
P49841	Q8NEV1	0.2053	0.0
P49841	Q8TD19	0.1724	0.0
P49841	Q96GD4	0.1811	0.0
P49841	Q9H093	0.1953	0.0
P49841	Q9H0K1	0.1899	0.0
P49841	Q9HAZ1	0.1684	0.05555555555555558
P49841	Q9NQU5	0.1755	0.0
P49841	Q9NSY1	0.1892	0.0
P49841	Q9UBE8	0.2198	0.0
P49841	Q9UK32	0.1611	0.0
P49841	Q9UPZ9	0.1424	0.15384615384615385
P49841	Q9Y572	0.1824	0.0
P49841	Q9Y5S2	0.1746	0.0
P49841	Q9Y616	0.1683	0.0
P49841	Q9Y6E0	0.1751	0.0
P50613	O00311	0.1245	0.0
P50613	O00444	0.157	0.0
P50613	O14578	0.1922	0.0
P50613	O14757	0.1761	0.0
P50613	O14965	0.1656	0.0
P50613	O14976	0.1979	0.11111111111111116
P50613	O60285	0.1757	0.0
P50613	O75116	0.1863	0.09090909090909094
P50613	O76039	0.1689	0.0
P50613	O94806	0.1884	0.0
P50613	O95835	0.1614	0.0
P50613	O96013	0.1774	0.0
P50613	P05771	0.1717	0.0
P50613	P15735	0.1648	0.0
P50613	P17252	0.1627	0.0
P50613	P17612	0.174	0.0
P50613	P19784	0.1521	0.0
P50613	P22694	0.1838	0.0
P50613	P23443	0.1675	0.0
P50613	P30291	0.1656	0.0
P50613	P36507	0.1635	0.0
P50613	P36896	0.1901	0.0
P50613	P36897	0.1754	0.0
P50613	P45983	0.1792	0.0
P50613	P45984	0.1662	0.0
P50613	P48729	0.162	0.0
P50613	P48730	0.1833	0.0
P50613	P49137	0.1848	0.0
P50613	P49674	0.1868	0.0
P50613	P49759	0.1773	0.0
P50613	P49760	0.174	0.0
P50613	P49840	0.1846	0.0
P50613	P49841	0.1612	0.0
P50613	P50613	0.0	1.0
P50613	P50750	0.1863	0.0
P50613	P51817	0.1648	0.0
P50613	P54646	0.2171	0.0
P50613	P68400	0.1578	0.0
P50613	Q00536	0.1657	0.0
P50613	Q02750	0.1756	0.0
P50613	Q04759	0.1752	0.0
P50613	Q05655	0.1986	0.0
P50613	Q13043	0.1574	0.0
P50613	Q13163	0.2205	0.0
P50613	Q13188	0.1582	0.0
P50613	Q13464	0.1394	0.09999999999999998
P50613	Q13705	0.1665	0.0
P50613	Q13873	0.1363	0.0
P50613	Q13976	0.1668	0.09090909090909094
P50613	Q15759	0.1803	0.0
P50613	Q16512	0.1639	0.0
P50613	Q16539	0.1875	0.0
P50613	Q2M2I8	0.1745	0.0
P50613	Q5VT25	0.1966	0.0
P50613	Q6DT37	0.1777	0.0
P50613	Q6P5Z2	0.1503	0.0
P50613	Q6PHR2	0.1433	0.0
P50613	Q7L7X3	0.1492	0.0
P50613	Q8NEV1	0.2209	0.0
P50613	Q8TD19	0.1979	0.0
P50613	Q96GD4	0.202	0.0
P50613	Q9H093	0.1537	0.0
P50613	Q9H0K1	0.1757	0.0
P50613	Q9HAZ1	0.183	0.0
P50613	Q9NQU5	0.1688	0.0
P50613	Q9NSY1	0.1709	0.0
P50613	Q9UBE8	0.1904	0.0
P50613	Q9UK32	0.1509	0.25
P50613	Q9UPZ9	0.1494	0.0
P50613	Q9Y572	0.1769	0.0
P50613	Q9Y5S2	0.1643	0.0
P50613	Q9Y616	0.159	0.0
P50613	Q9Y6E0	0.1832	0.0
P50750	O00311	0.1603	0.0
P50750	O00444	0.1714	0.0
P50750	O14578	0.1683	0.0
P50750	O14757	0.1625	0.0
P50750	O14965	0.1743	0.0
P50750	O14976	0.1604	0.0
P50750	O60285	0.2024	0.07692307692307687
P50750	O75116	0.1361	0.0
P50750	O76039	0.1389	0.11111111111111116
P50750	O94806	0.1894	0.0
P50750	O95835	0.155	0.0
P50750	O96013	0.1852	0.0
P50750	P05771	0.1745	0.0
P50750	P15735	0.1325	0.0
P50750	P17252	0.1667	0.0
P50750	P17612	0.1742	0.0
P50750	P19784	0.1462	0.0
P50750	P22694	0.1828	0.0
P50750	P23443	0.1524	0.0
P50750	P30291	0.1614	0.0
P50750	P36507	0.1713	0.0
P50750	P36896	0.1817	0.0
P50750	P36897	0.1359	0.0
P50750	P45983	0.1644	0.0
P50750	P45984	0.1505	0.0
P50750	P48729	0.1702	0.0
P50750	P48730	0.1848	0.06666666666666665
P50750	P49137	0.1596	0.0
P50750	P49674	0.1535	0.0
P50750	P49759	0.1493	0.2857142857142857
P50750	P49760	0.1262	0.0
P50750	P49840	0.1378	0.05555555555555558
P50750	P49841	0.1559	0.06666666666666665
P50750	P50613	0.1863	0.0
P50750	P50750	0.0	1.0
P50750	P51817	0.1567	0.0
P50750	P54646	0.1404	0.0
P50750	P68400	0.1442	0.0
P50750	Q00536	0.1582	0.19999999999999996
P50750	Q02750	0.1728	0.0
P50750	Q04759	0.1321	0.0
P50750	Q05655	0.1961	0.0
P50750	Q13043	0.1571	0.0
P50750	Q13163	0.2002	0.0
P50750	Q13188	0.1861	0.0
P50750	Q13464	0.1742	0.0
P50750	Q13705	0.1792	0.0
P50750	Q13873	0.1616	0.0
P50750	Q13976	0.164	0.0
P50750	Q15759	0.1782	0.0
P50750	Q16512	0.1511	0.0
P50750	Q16539	0.1493	0.0
P50750	Q2M2I8	0.1308	0.0
P50750	Q5VT25	0.1652	0.0
P50750	Q6DT37	0.1492	0.0
P50750	Q6P5Z2	0.1599	0.0
P50750	Q6PHR2	0.171	0.0
P50750	Q7L7X3	0.1921	0.0
P50750	Q8NEV1	0.1364	0.0
P50750	Q8TD19	0.1616	0.0
P50750	Q96GD4	0.2022	0.0
P50750	Q9H093	0.1622	0.0
P50750	Q9H0K1	0.187	0.0
P50750	Q9HAZ1	0.1257	0.125
P50750	Q9NQU5	0.1734	0.0
P50750	Q9NSY1	0.1934	0.0
P50750	Q9UBE8	0.1931	0.0
P50750	Q9UK32	0.1654	0.0
P50750	Q9UPZ9	0.1474	0.25
P50750	Q9Y572	0.1919	0.0
P50750	Q9Y5S2	0.1642	0.0
P50750	Q9Y616	0.1859	0.0
P50750	Q9Y6E0	0.1521	0.0
P51817	O00311	0.1724	0.0
P51817	O00444	0.167	0.0
P51817	O14578	0.2157	0.0
P51817	O14757	0.1688	0.0
P51817	O14965	0.1701	0.0
P51817	O14976	0.191	0.0
P51817	O60285	0.1954	0.0
P51817	O75116	0.1506	0.15384615384615385
P51817	O76039	0.1719	0.0
P51817	O94806	0.2194	0.0
P51817	O95835	0.1727	0.0
P51817	O96013	0.186	0.16666666666666663
P51817	P05771	0.1845	0.0
P51817	P15735	0.1446	0.0
P51817	P17252	0.1487	0.0
P51817	P17612	0.1594	0.07692307692307687
P51817	P19784	0.1607	0.0
P51817	P22694	0.1953	0.0
P51817	P23443	0.1708	0.0
P51817	P30291	0.2086	0.0
P51817	P36507	0.2055	0.0
P51817	P36896	0.1936	0.0
P51817	P36897	0.181	0.0
P51817	P45983	0.2087	0.0
P51817	P45984	0.1747	0.0
P51817	P48729	0.192	0.0
P51817	P48730	0.1982	0.0
P51817	P49137	0.1729	0.0
P51817	P49674	0.1713	0.0
P51817	P49759	0.1709	0.0
P51817	P49760	0.1763	0.0
P51817	P49840	0.1673	0.050000000000000044
P51817	P49841	0.1901	0.0
P51817	P50613	0.1648	0.0
P51817	P50750	0.1567	0.0
P51817	P51817	0.0	1.0
P51817	P54646	0.1884	0.0
P51817	P68400	0.1586	0.0
P51817	Q00536	0.1831	0.0
P51817	Q02750	0.2016	0.0
P51817	Q04759	0.1672	0.0
P51817	Q05655	0.2226	0.0
P51817	Q13043	0.1835	0.0
P51817	Q13163	0.2446	0.0
P51817	Q13188	0.1733	0.0
P51817	Q13464	0.166	0.16666666666666663
P51817	Q13705	0.1888	0.0
P51817	Q13873	0.1902	0.0
P51817	Q13976	0.1419	0.15384615384615385
P51817	Q15759	0.2223	0.0
P51817	Q16512	0.173	0.19999999999999996
P51817	Q16539	0.1673	0.0
P51817	Q2M2I8	0.1802	0.0
P51817	Q5VT25	0.1867	0.4
P51817	Q6DT37	0.2079	0.11111111111111116
P51817	Q6P5Z2	0.1624	0.0714285714285714
P51817	Q6PHR2	0.1744	0.0
P51817	Q7L7X3	0.2049	0.0
P51817	Q8NEV1	0.1932	0.0
P51817	Q8TD19	0.182	0.0
P51817	Q96GD4	0.1763	0.0
P51817	Q9H093	0.1801	0.0
P51817	Q9H0K1	0.2009	0.0
P51817	Q9HAZ1	0.14	0.0
P51817	Q9NQU5	0.1737	0.19999999999999996
P51817	Q9NSY1	0.2072	0.0
P51817	Q9UBE8	0.1876	0.0
P51817	Q9UK32	0.1729	0.0
P51817	Q9UPZ9	0.1836	0.0
P51817	Q9Y572	0.2019	0.0
P51817	Q9Y5S2	0.1545	0.2857142857142857
P51817	Q9Y616	0.1868	0.0
P51817	Q9Y6E0	0.2011	0.0
P54646	O00311	0.1878	0.5
P54646	O00444	0.1607	0.0
P54646	O14578	0.1656	0.0
P54646	O14757	0.1522	0.0
P54646	O14965	0.177	0.16666666666666663
P54646	O14976	0.1619	0.0
P54646	O60285	0.1841	0.08333333333333337
P54646	O75116	0.1817	0.0
P54646	O76039	0.1745	0.0
P54646	O94806	0.2399	0.0
P54646	O95835	0.2007	0.0
P54646	O96013	0.1534	0.0
P54646	P05771	0.1732	0.0
P54646	P15735	0.1417	0.0
P54646	P17252	0.1641	0.0
P54646	P17612	0.1743	0.0
P54646	P19784	0.1394	0.16666666666666663
P54646	P22694	0.1808	0.0
P54646	P23443	0.1622	0.0
P54646	P30291	0.1568	0.33333333333333337
P54646	P36507	0.1763	0.0
P54646	P36896	0.1801	0.0
P54646	P36897	0.1623	0.0
P54646	P45983	0.1804	0.0
P54646	P45984	0.1533	0.0
P54646	P48729	0.1555	0.0
P54646	P48730	0.1749	0.0
P54646	P49137	0.1521	0.0
P54646	P49674	0.1715	0.0
P54646	P49759	0.1674	0.0
P54646	P49760	0.1634	0.0
P54646	P49840	0.2043	0.0
P54646	P49841	0.1733	0.0
P54646	P50613	0.2171	0.0
P54646	P50750	0.1404	0.0
P54646	P51817	0.1884	0.0
P54646	P54646	0.0	1.0
P54646	P68400	0.1495	0.19999999999999996
P54646	Q00536	0.1765	0.0
P54646	Q02750	0.1763	0.0
P54646	Q04759	0.1459	0.0
P54646	Q05655	0.2637	0.0
P54646	Q13043	0.1722	0.5
P54646	Q13163	0.2733	0.0
P54646	Q13188	0.1675	0.5
P54646	Q13464	0.164	0.0
P54646	Q13705	0.1576	0.0
P54646	Q13873	0.1922	0.0
P54646	Q13976	0.1725	0.0
P54646	Q15759	0.2119	0.0
P54646	Q16512	0.1601	0.0
P54646	Q16539	0.1748	0.0
P54646	Q2M2I8	0.1474	0.0
P54646	Q5VT25	0.2089	0.0
P54646	Q6DT37	0.1771	0.0
P54646	Q6P5Z2	0.1628	0.0
P54646	Q6PHR2	0.1728	0.5
P54646	Q7L7X3	0.2382	0.0
P54646	Q8NEV1	0.1447	0.19999999999999996
P54646	Q8TD19	0.155	0.0
P54646	Q96GD4	0.1518	0.0
P54646	Q9H093	0.2213	0.5
P54646	Q9H0K1	0.2021	0.5
P54646	Q9HAZ1	0.1569	0.0
P54646	Q9NQU5	0.2018	0.0
P54646	Q9NSY1	0.1639	0.33333333333333337
P54646	Q9UBE8	0.2163	0.0
P54646	Q9UK32	0.1687	0.0
P54646	Q9UPZ9	0.2106	0.0
P54646	Q9Y572	0.1816	0.0
P54646	Q9Y5S2	0.1595	0.0
P54646	Q9Y616	0.1855	0.0
P54646	Q9Y6E0	0.1744	0.5
P68400	O00311	0.1567	0.0
P68400	O00444	0.134	0.0
P68400	O14578	0.1589	0.0
P68400	O14757	0.1513	0.0
P68400	O14965	0.1566	0.125
P68400	O14976	0.1439	0.0
P68400	O60285	0.1636	0.0714285714285714
P68400	O75116	0.1707	0.0
P68400	O76039	0.1427	0.0
P68400	O94806	0.1828	0.0
P68400	O95835	0.185	0.0
P68400	O96013	0.155	0.0
P68400	P05771	0.1633	0.0
P68400	P15735	0.1331	0.0
P68400	P17252	0.1586	0.0
P68400	P17612	0.154	0.0
P68400	P19784	0.0254	0.8
P68400	P22694	0.1885	0.0
P68400	P23443	0.152	0.0
P68400	P30291	0.1368	0.19999999999999996
P68400	P36507	0.1617	0.0
P68400	P36896	0.172	0.0
P68400	P36897	0.1511	0.0
P68400	P45983	0.1567	0.0
P68400	P45984	0.1542	0.0
P68400	P48729	0.1417	0.0
P68400	P48730	0.1677	0.0
P68400	P49137	0.1375	0.0
P68400	P49674	0.1731	0.0
P68400	P49759	0.1196	0.0
P68400	P49760	0.121	0.0
P68400	P49840	0.1768	0.0
P68400	P49841	0.1435	0.0
P68400	P50613	0.1578	0.0
P68400	P50750	0.1442	0.0
P68400	P51817	0.1586	0.0
P68400	P54646	0.1495	0.19999999999999996
P68400	P68400	0.0	1.0
P68400	Q00536	0.1598	0.0
P68400	Q02750	0.1587	0.0
P68400	Q04759	0.1557	0.0
P68400	Q05655	0.1771	0.0
P68400	Q13043	0.1537	0.0
P68400	Q13163	0.1983	0.0
P68400	Q13188	0.1672	0.0
P68400	Q13464	0.1632	0.0
P68400	Q13705	0.1655	0.0
P68400	Q13873	0.1583	0.0
P68400	Q13976	0.16	0.0
P68400	Q15759	0.1791	0.0
P68400	Q16512	0.1528	0.0
P68400	Q16539	0.1625	0.0
P68400	Q2M2I8	0.1452	0.0
P68400	Q5VT25	0.1885	0.0
P68400	Q6DT37	0.1643	0.0
P68400	Q6P5Z2	0.1563	0.0
P68400	Q6PHR2	0.1575	0.25
P68400	Q7L7X3	0.1646	0.0
P68400	Q8NEV1	0.0962	1.0
P68400	Q8TD19	0.1168	0.0
P68400	Q96GD4	0.1504	0.0
P68400	Q9H093	0.1625	0.0
P68400	Q9H0K1	0.1681	0.25
P68400	Q9HAZ1	0.1291	0.0
P68400	Q9NQU5	0.1676	0.0
P68400	Q9NSY1	0.1583	0.0
P68400	Q9UBE8	0.1863	0.0
P68400	Q9UK32	0.1364	0.0
P68400	Q9UPZ9	0.1479	0.0
P68400	Q9Y572	0.1408	0.0
P68400	Q9Y5S2	0.1377	0.0
P68400	Q9Y616	0.1604	0.0
P68400	Q9Y6E0	0.1627	0.0
Q00536	O00311	0.1393	0.0
Q00536	O00444	0.1567	0.0
Q00536	O14578	0.1812	0.0
Q00536	O14757	0.1796	0.0
Q00536	O14965	0.1846	0.0
Q00536	O14976	0.1802	0.0
Q00536	O60285	0.2025	0.07692307692307687
Q00536	O75116	0.1781	0.0
Q00536	O76039	0.154	0.11111111111111116
Q00536	O94806	0.191	0.0
Q00536	O95835	0.1794	0.0
Q00536	O96013	0.1754	0.0
Q00536	P05771	0.2009	0.0
Q00536	P15735	0.1581	0.0
Q00536	P17252	0.1751	0.0
Q00536	P17612	0.1705	0.0
Q00536	P19784	0.1481	0.0
Q00536	P22694	0.1753	0.0
Q00536	P23443	0.1428	0.0
Q00536	P30291	0.1662	0.0
Q00536	P36507	0.1615	0.0
Q00536	P36896	0.1753	0.0
Q00536	P36897	0.1691	0.0
Q00536	P45983	0.1786	0.0
Q00536	P45984	0.1414	0.0
Q00536	P48729	0.1706	0.0
Q00536	P48730	0.1689	0.0
Q00536	P49137	0.1875	0.0
Q00536	P49674	0.1716	0.0
Q00536	P49759	0.1575	0.125
Q00536	P49760	0.1718	0.0
Q00536	P49840	0.1727	0.05555555555555558
Q00536	P49841	0.1902	0.06666666666666665
Q00536	P50613	0.1657	0.0
Q00536	P50750	0.1582	0.19999999999999996
Q00536	P51817	0.1831	0.0
Q00536	P54646	0.1765	0.0
Q00536	P68400	0.1598	0.0
Q00536	Q00536	0.0	1.0
Q00536	Q02750	0.1695	0.0
Q00536	Q04759	0.1562	0.0
Q00536	Q05655	0.2493	0.0
Q00536	Q13043	0.1895	0.0
Q00536	Q13163	0.2237	0.0
Q00536	Q13188	0.1496	0.0
Q00536	Q13464	0.1848	0.0
Q00536	Q13705	0.183	0.0
Q00536	Q13873	0.1876	0.0
Q00536	Q13976	0.18	0.0
Q00536	Q15759	0.1753	0.0
Q00536	Q16512	0.167	0.0
Q00536	Q16539	0.1493	0.0
Q00536	Q2M2I8	0.1607	0.0
Q00536	Q5VT25	0.1919	0.0
Q00536	Q6DT37	0.1879	0.0
Q00536	Q6P5Z2	0.1722	0.0
Q00536	Q6PHR2	0.1717	0.0
Q00536	Q7L7X3	0.2174	0.0
Q00536	Q8NEV1	0.1629	0.0
Q00536	Q8TD19	0.1503	0.0
Q00536	Q96GD4	0.1809	0.0
Q00536	Q9H093	0.1754	0.0
Q00536	Q9H0K1	0.1761	0.0
Q00536	Q9HAZ1	0.1439	0.125
Q00536	Q9NQU5	0.1686	0.0
Q00536	Q9NSY1	0.1664	0.0
Q00536	Q9UBE8	0.2063	0.0
Q00536	Q9UK32	0.1505	0.0
Q00536	Q9UPZ9	0.2046	0.25
Q00536	Q9Y572	0.1579	0.0
Q00536	Q9Y5S2	0.1523	0.0
Q00536	Q9Y616	0.1864	0.0
Q00536	Q9Y6E0	0.1917	0.0
Q02750	O00311	0.161	0.0
Q02750	O00444	0.162	0.0
Q02750	O14578	0.1981	0.0
Q02750	O14757	0.1675	0.0
Q02750	O14965	0.1707	0.0
Q02750	O14976	0.1954	0.0
Q02750	O60285	0.1865	0.0
Q02750	O75116	0.1882	0.0
Q02750	O76039	0.1857	0.0
Q02750	O94806	0.1996	0.0
Q02750	O95835	0.1585	0.0
Q02750	O96013	0.1804	0.0
Q02750	P05771	0.1728	0.0
Q02750	P15735	0.1728	0.0
Q02750	P17252	0.1789	0.0
Q02750	P17612	0.1848	0.0
Q02750	P19784	0.1833	0.0
Q02750	P22694	0.2023	0.0
Q02750	P23443	0.1634	0.0
Q02750	P30291	0.1704	0.0
Q02750	P36507	0.0818	1.0
Q02750	P36896	0.2024	0.0
Q02750	P36897	0.19	0.0
Q02750	P45983	0.1542	0.0
Q02750	P45984	0.1669	0.0
Q02750	P48729	0.167	0.0
Q02750	P48730	0.169	0.0
Q02750	P49137	0.1795	0.0
Q02750	P49674	0.1983	0.0
Q02750	P49759	0.1643	0.0
Q02750	P49760	0.1979	0.0
Q02750	P49840	0.1947	0.0
Q02750	P49841	0.1954	0.0
Q02750	P50613	0.1756	0.0
Q02750	P50750	0.1728	0.0
Q02750	P51817	0.2016	0.0
Q02750	P54646	0.1763	0.0
Q02750	P68400	0.1587	0.0
Q02750	Q00536	0.1695	0.0
Q02750	Q02750	0.0	1.0
Q02750	Q04759	0.1927	0.0
Q02750	Q05655	0.2376	0.0
Q02750	Q13043	0.1732	0.0
Q02750	Q13163	0.1836	0.0
Q02750	Q13188	0.1467	0.0
Q02750	Q13464	0.1471	0.0
Q02750	Q13705	0.1741	0.0
Q02750	Q13873	0.1811	0.0
Q02750	Q13976	0.1771	0.0
Q02750	Q15759	0.1662	0.0
Q02750	Q16512	0.1986	0.0
Q02750	Q16539	0.166	0.0
Q02750	Q2M2I8	0.1745	0.0
Q02750	Q5VT25	0.1916	0.0
Q02750	Q6DT37	0.1911	0.0
Q02750	Q6P5Z2	0.1679	0.0
Q02750	Q6PHR2	0.1485	0.0
Q02750	Q7L7X3	0.2044	0.0
Q02750	Q8NEV1	0.1927	0.0
Q02750	Q8TD19	0.1924	0.0
Q02750	Q96GD4	0.1751	0.0
Q02750	Q9H093	0.1687	0.0
Q02750	Q9H0K1	0.1401	0.0
Q02750	Q9HAZ1	0.1691	0.0
Q02750	Q9NQU5	0.1926	0.0
Q02750	Q9NSY1	0.1684	0.0
Q02750	Q9UBE8	0.1945	0.0
Q02750	Q9UK32	0.1573	0.0
Q02750	Q9UPZ9	0.194	0.0
Q02750	Q9Y572	0.1892	0.0
Q02750	Q9Y5S2	0.1852	0.0
Q02750	Q9Y616	0.1576	0.0
Q02750	Q9Y6E0	0.1852	0.0
Q04759	O00311	0.1787	0.0
Q04759	O00444	0.152	0.0
Q04759	O14578	0.1912	0.0
Q04759	O14757	0.1623	0.0
Q04759	O14965	0.1806	0.0
Q04759	O14976	0.1955	0.0
Q04759	O60285	0.1858	0.0
Q04759	O75116	0.1816	0.09090909090909094
Q04759	O76039	0.1678	0.0
Q04759	O94806	0.1944	0.0
Q04759	O95835	0.162	0.0
Q04759	O96013	0.171	0.0
Q04759	P05771	0.1406	0.0
Q04759	P15735	0.1584	0.0
Q04759	P17252	0.1276	0.0
Q04759	P17612	0.1278	0.09999999999999998
Q04759	P19784	0.1528	0.0
Q04759	P22694	0.1723	0.19999999999999996
Q04759	P23443	0.157	0.0
Q04759	P30291	0.1461	0.0
Q04759	P36507	0.2026	0.0
Q04759	P36896	0.1639	0.0
Q04759	P36897	0.1731	0.0
Q04759	P45983	0.1572	0.0
Q04759	P45984	0.1474	0.0
Q04759	P48729	0.1728	0.0
Q04759	P48730	0.1676	0.0
Q04759	P49137	0.1687	0.0
Q04759	P49674	0.1798	0.0
Q04759	P49759	0.1622	0.0
Q04759	P49760	0.1378	0.0
Q04759	P49840	0.1687	0.0
Q04759	P49841	0.1654	0.0
Q04759	P50613	0.1752	0.0
Q04759	P50750	0.1321	0.0
Q04759	P51817	0.1672	0.0
Q04759	P54646	0.1459	0.0
Q04759	P68400	0.1557	0.0
Q04759	Q00536	0.1562	0.0
Q04759	Q02750	0.1927	0.0
Q04759	Q04759	0.0	1.0
Q04759	Q05655	0.217	0.1428571428571429
Q04759	Q13043	0.1531	0.0
Q04759	Q13163	0.2028	0.0
Q04759	Q13188	0.1656	0.0
Q04759	Q13464	0.1471	0.09999999999999998
Q04759	Q13705	0.1806	0.0
Q04759	Q13873	0.1847	0.0
Q04759	Q13976	0.1492	0.09090909090909094
Q04759	Q15759	0.1645	0.0
Q04759	Q16512	0.1653	0.0
Q04759	Q16539	0.1469	0.0
Q04759	Q2M2I8	0.154	0.0
Q04759	Q5VT25	0.1643	0.0
Q04759	Q6DT37	0.1672	0.16666666666666663
Q04759	Q6P5Z2	0.1631	0.0
Q04759	Q6PHR2	0.152	0.0
Q04759	Q7L7X3	0.2037	0.0
Q04759	Q8NEV1	0.1379	0.0
Q04759	Q8TD19	0.1674	0.0
Q04759	Q96GD4	0.1845	0.0
Q04759	Q9H093	0.1979	0.0
Q04759	Q9H0K1	0.1934	0.0
Q04759	Q9HAZ1	0.1528	0.0
Q04759	Q9NQU5	0.1821	0.0
Q04759	Q9NSY1	0.157	0.0
Q04759	Q9UBE8	0.1941	0.0
Q04759	Q9UK32	0.1502	0.0
Q04759	Q9UPZ9	0.1478	0.0
Q04759	Q9Y572	0.169	0.0
Q04759	Q9Y5S2	0.1676	0.19999999999999996
Q04759	Q9Y616	0.1928	0.0
Q04759	Q9Y6E0	0.1597	0.0
Q05655	O00311	0.1895	0.0
Q05655	O00444	0.1889	0.0
