Pfam domain	Domain 1	Domain 2	Length Domain 1	Length Domain 2	Seq Id	RMSD	Prop aligned	Dist centroids (A)	Pocket 1	Pocket 2	PocketVec Similarity
PF13365	P83105_PF13365_202_340	Q2T9J0_PF13365_357_496	139	140	0.368	2.109	0.866667	3.007	P83105_PF13365_202_340_fpocket_8	Q2T9J0_PF13365_357_496_fpocket_4	0.8029999999999999
PF13365	P83110_PF13365_175_319	Q2T9J0_PF13365_357_496	145	140	0.471	2.335	0.866667	1.998	P83110_PF13365_175_319_fpocket_12	Q2T9J0_PF13365_357_496_fpocket_4	0.844
PF13365	Q2T9J0_PF13365_357_496	Q6SJ93_PF13365_475_664	140	190	0.28	4.06	1.0	2.451	Q2T9J0_PF13365_357_496_fpocket_1	Q6SJ93_PF13365_475_664_fpocket_2	0.8009999999999999
PF13365	Q2T9J0_PF13365_357_496	Q92743_PF13365_204_342	140	139	0.476	2.564	0.84	1.376	Q2T9J0_PF13365_357_496_fpocket_1	Q92743_PF13365_204_342_fpocket_1	0.786
PF13365	Q2T9J0_PF13365_357_496	Q96PZ2_PF13365_370_555	140	186	0.364	3.218	0.88	2.496	Q2T9J0_PF13365_357_496_fpocket_1	Q96PZ2_PF13365_370_555_fpocket_1	0.8200000000000001
PF13365	Q6SJ93_PF13365_475_664	Q92743_PF13365_204_342	190	139	0.368	2.389	0.904762	3.376	Q6SJ93_PF13365_475_664_fpocket_2	Q92743_PF13365_204_342_fpocket_1	0.769
PF13365	Q6SJ93_PF13365_475_664	Q96PZ2_PF13365_370_555	190	186	0.708	2.801	0.96	4.658	Q6SJ93_PF13365_475_664_fpocket_2	Q96PZ2_PF13365_370_555_fpocket_1	0.872
PF13402	A6NFQ2_PF13402_633_889	Q9Y4C2_PF13402_633_889	257	257	0.81	0.23	0.947368	1.075	A6NFQ2_PF13402_633_889_fpocket_1	Q9Y4C2_PF13402_633_889_fpocket_1	0.883
PF13402	A6NFQ2_PF13402_633_889	Q9Y4C2_PF13402_633_889	257	257	0.8	0.209	1.0	0.33	A6NFQ2_PF13402_633_889_fpocket_17	Q9Y4C2_PF13402_633_889_fpocket_7	0.904
PF13405	O14950_PF13405_33_62	P19105_PF13405_32_61	30	30	1.0	0.016	1.0	0.069	O14950_PF13405_33_62_fpocket_1	P19105_PF13405_32_61_fpocket_1	0.979
PF13405	O14950_PF13405_33_62	P19105_PF13405_32_61	30	30	1.0	0.009	1.0	0.092	O14950_PF13405_33_62_fpocket_2	P19105_PF13405_32_61_fpocket_2	0.984
PF13405	O14950_PF13405_33_62	P24844_PF13405_33_62	30	30	1.0	0.014	1.0	0.194	O14950_PF13405_33_62_fpocket_2	P24844_PF13405_33_62_fpocket_1	0.973
PF13405	P19105_PF13405_32_61	P24844_PF13405_33_62	30	30	1.0	0.013	1.0	0.249	P19105_PF13405_32_61_fpocket_2	P24844_PF13405_33_62_fpocket_1	0.966
PF13405	P30626_PF13405_104_137	Q9UBV8_PF13405_185_218	34	34	0.5	0.464	1.0	2.67	P30626_PF13405_104_137_fpocket_1	Q9UBV8_PF13405_185_218_fpocket_1	0.8220000000000001
PF13405	P30626_PF13405_104_137	Q9UBV8_PF13405_185_218	34	34	0.5	1.406	1.0	1.614	P30626_PF13405_104_137_fpocket_2	Q9UBV8_PF13405_185_218_fpocket_4	0.884
PF13409	O00299_PF13409_23_87	O15247_PF13409_29_93	65	65	0.909	0.106	1.0	0.528	O00299_PF13409_23_87_fpocket_2	O15247_PF13409_29_93_fpocket_2	0.956
PF13409	O00299_PF13409_23_87	O15247_PF13409_29_93	65	65	0.824	0.347	1.0	3.185	O00299_PF13409_23_87_fpocket_5	O15247_PF13409_29_93_fpocket_8	0.922
PF13409	O00299_PF13409_23_87	Q9NZA1_PF13409_190_254	65	65	0.889	0.321	1.0	1.243	O00299_PF13409_23_87_fpocket_5	Q9NZA1_PF13409_190_254_fpocket_5	0.888
PF13409	O15247_PF13409_29_93	Q9NZA1_PF13409_190_254	65	65	0.889	0.202	1.0	1.974	O15247_PF13409_29_93_fpocket_8	Q9NZA1_PF13409_190_254_fpocket_5	0.925
PF13410	O00299_PF13410_123_211	Q96NY7_PF13410_586_675	89	90	0.643	0.282	1.0	0.282	O00299_PF13410_123_211_fpocket_4	Q96NY7_PF13410_586_675_fpocket_1	0.878
PF13410	O00299_PF13410_123_211	Q9Y696_PF13410_134_223	89	90	0.833	0.179	1.0	5.792	O00299_PF13410_123_211_fpocket_4	Q9Y696_PF13410_134_223_fpocket_3	0.861
PF13410	Q96NY7_PF13410_586_675	Q9Y696_PF13410_134_223	90	90	0.833	0.15	1.0	6.048	Q96NY7_PF13410_586_675_fpocket_1	Q9Y696_PF13410_134_223_fpocket_3	0.866
PF13417	O43708_PF13417_8_87	P78417_PF13417_26_101	80	76	0.333	1.146	0.923077	5.655	O43708_PF13417_8_87_fpocket_2	P78417_PF13417_26_101_fpocket_4	0.751
PF13417	O43708_PF13417_8_87	P78417_PF13417_26_101	80	76	0.35	0.447	1.0	1.897	O43708_PF13417_8_87_fpocket_3	P78417_PF13417_26_101_fpocket_2	0.8109999999999999
PF13417	O43708_PF13417_8_87	Q96MZ0_PF13417_49_126	80	78	0.45	0.406	1.0	2.456	O43708_PF13417_8_87_fpocket_3	Q96MZ0_PF13417_49_126_fpocket_4	0.804
PF13417	O43708_PF13417_8_87	Q9H4Y5_PF13417_26_101	80	76	0.25	0.624	1.0	4.206	O43708_PF13417_8_87_fpocket_3	Q9H4Y5_PF13417_26_101_fpocket_2	0.8009999999999999
PF13417	P30711_PF13417_5_82	P78417_PF13417_26_101	78	76	0.308	1.489	0.928571	5.128	P30711_PF13417_5_82_fpocket_5	P78417_PF13417_26_101_fpocket_2	0.767
PF13417	P30711_PF13417_5_82	Q96MZ0_PF13417_49_126	78	78	0.429	0.794	0.944444	4.631	P30711_PF13417_5_82_fpocket_5	Q96MZ0_PF13417_49_126_fpocket_4	0.8069999999999999
PF13417	P30711_PF13417_5_82	Q9H4Y5_PF13417_26_101	78	76	0.176	1.607	0.928571	3.015	P30711_PF13417_5_82_fpocket_5	Q9H4Y5_PF13417_26_101_fpocket_2	0.827
PF13417	P78417_PF13417_26_101	Q96MZ0_PF13417_49_126	76	78	0.294	0.654	0.944444	0.599	P78417_PF13417_26_101_fpocket_2	Q96MZ0_PF13417_49_126_fpocket_4	0.763
PF13417	P78417_PF13417_26_101	Q9H4Y5_PF13417_26_101	76	76	0.647	0.335	1.0	2.317	P78417_PF13417_26_101_fpocket_2	Q9H4Y5_PF13417_26_101_fpocket_2	0.854
PF13417	Q8TB36_PF13417_28_105	Q96MZ0_PF13417_49_126	78	78	0.778	0.25	1.0	3.828	Q8TB36_PF13417_28_105_fpocket_1	Q96MZ0_PF13417_49_126_fpocket_1	0.853
PF13417	Q8TB36_PF13417_28_105	Q96MZ0_PF13417_49_126	78	78	0.737	0.214	1.0	3.679	Q8TB36_PF13417_28_105_fpocket_3	Q96MZ0_PF13417_49_126_fpocket_1	0.867
PF13417	Q8TB36_PF13417_28_105	Q9H4Y5_PF13417_26_101	78	76	0.389	0.776	0.9	3.843	Q8TB36_PF13417_28_105_fpocket_1	Q9H4Y5_PF13417_26_101_fpocket_1	0.8109999999999999
PF13417	Q8TB36_PF13417_28_105	Q9H4Y5_PF13417_26_101	78	76	0.4	0.646	0.9	4.564	Q8TB36_PF13417_28_105_fpocket_3	Q9H4Y5_PF13417_26_101_fpocket_1	0.8180000000000001
PF13417	Q8TB36_PF13417_28_105	Q9H7Z7_PF13417_104_175	78	72	0.375	0.711	0.888889	0.908	Q8TB36_PF13417_28_105_fpocket_1	Q9H7Z7_PF13417_104_175_fpocket_1	0.786
PF13417	Q96MZ0_PF13417_49_126	Q9H4Y5_PF13417_26_101	78	76	0.278	0.87	0.9	2.097	Q96MZ0_PF13417_49_126_fpocket_1	Q9H4Y5_PF13417_26_101_fpocket_1	0.796
PF13417	Q96MZ0_PF13417_49_126	Q9H4Y5_PF13417_26_101	78	76	0.176	0.87	0.944444	1.782	Q96MZ0_PF13417_49_126_fpocket_4	Q9H4Y5_PF13417_26_101_fpocket_2	0.766
PF13417	Q96MZ0_PF13417_49_126	Q9H7Z7_PF13417_104_175	78	72	0.267	0.703	0.9375	4.264	Q96MZ0_PF13417_49_126_fpocket_1	Q9H7Z7_PF13417_104_175_fpocket_1	0.783
PF13417	Q9H4Y5_PF13417_26_101	Q9H7Z7_PF13417_104_175	76	72	0.222	0.855	0.875	3.795	Q9H4Y5_PF13417_26_101_fpocket_1	Q9H7Z7_PF13417_104_175_fpocket_1	0.8260000000000001
PF13426	O95259_PF13426_30_135	Q96L42_PF13426_29_135	106	107	0.467	0.953	0.9375	0.815	O95259_PF13426_30_135_fpocket_5	Q96L42_PF13426_29_135_fpocket_4	0.863
PF13426	O95259_PF13426_30_135	Q9ULD8_PF13426_31_135	106	105	0.438	0.26	0.875	2.184	O95259_PF13426_30_135_fpocket_5	Q9ULD8_PF13426_31_135_fpocket_4	0.754
PF13426	Q12809_PF13426_29_132	Q9H252_PF13426_29_134	104	106	0.688	2.386	0.941176	1.134	Q12809_PF13426_29_132_fpocket_2	Q9H252_PF13426_29_134_fpocket_6	0.901
PF13426	Q96L42_PF13426_29_135	Q9ULD8_PF13426_31_135	107	105	0.75	0.171	0.909091	5.915	Q96L42_PF13426_29_135_fpocket_3	Q9ULD8_PF13426_31_135_fpocket_4	0.775
PF13426	Q96L42_PF13426_29_135	Q9ULD8_PF13426_31_135	107	105	0.75	0.171	0.9375	2.757	Q96L42_PF13426_29_135_fpocket_4	Q9ULD8_PF13426_31_135_fpocket_4	0.747
PF13426	Q9H252_PF13426_29_134	Q9NS40_PF13426_29_134	106	106	0.611	0.228	1.0	1.854	Q9H252_PF13426_29_134_fpocket_4	Q9NS40_PF13426_29_134_fpocket_3	0.876
PF13450	Q16134_PF13450_73_127	Q6NUM9_PF13450_72_135	55	64	0.357	0.85	0.933333	4.682	Q16134_PF13450_73_127_fpocket_3	Q6NUM9_PF13450_72_135_fpocket_1	0.831
PF13450	Q16134_PF13450_73_127	Q8N2H3_PF13450_39_103	55	65	0.462	1.61	1.0	2.646	Q16134_PF13450_73_127_fpocket_1	Q8N2H3_PF13450_39_103_fpocket_1	0.831
PF13450	Q5VYX0_PF13450_6_80	Q9UHG3_PF13450_39_106	75	68	0.583	0.37	1.0	1.99	Q5VYX0_PF13450_6_80_fpocket_5	Q9UHG3_PF13450_39_106_fpocket_4	0.854
PF13450	Q8NBM8_PF13450_31_98	Q9UHG3_PF13450_39_106	68	68	0.6	0.12	0.857143	0.64	Q8NBM8_PF13450_31_98_fpocket_1	Q9UHG3_PF13450_39_106_fpocket_1	0.785
PF13465	A8MT65_PF13465_502_527	P0CG31_PF13465_397_422	26	26	0.667	0.091	1.0	5.013	A8MT65_PF13465_502_527_fpocket_1	P0CG31_PF13465_397_422_fpocket_1	0.774
PF13465	A8MT65_PF13465_502_527	P17029_PF13465_475_500	26	26	0.727	0.173	1.0	4.631	A8MT65_PF13465_502_527_fpocket_1	P17029_PF13465_475_500_fpocket_1	0.792
PF13465	A8MT65_PF13465_502_527	Q8TAQ5_PF13465_629_654	26	26	0.818	0.133	1.0	5.197	A8MT65_PF13465_502_527_fpocket_1	Q8TAQ5_PF13465_629_654_fpocket_1	0.773
PF13465	A8MT65_PF13465_502_527	Q8TC21_PF13465_405_430	26	26	0.833	0.104	1.0	4.46	A8MT65_PF13465_502_527_fpocket_1	Q8TC21_PF13465_405_430_fpocket_1	0.782
PF13465	A8MT65_PF13465_502_527	Q9BSK1_PF13465_312_337	26	26	0.833	0.097	1.0	4.352	A8MT65_PF13465_502_527_fpocket_1	Q9BSK1_PF13465_312_337_fpocket_1	0.788
PF13465	A8MT65_PF13465_502_527	Q9HBT8_PF13465_396_421	26	26	0.667	0.104	1.0	4.783	A8MT65_PF13465_502_527_fpocket_1	Q9HBT8_PF13465_396_421_fpocket_1	0.781
PF13465	P0CG31_PF13465_397_422	P17029_PF13465_475_500	26	26	0.909	0.123	1.0	0.65	P0CG31_PF13465_397_422_fpocket_1	P17029_PF13465_475_500_fpocket_1	0.902
PF13465	P0CG31_PF13465_397_422	Q5VV52_PF13465_129_154	26	26	0.556	0.248	0.9	1.557	P0CG31_PF13465_397_422_fpocket_2	Q5VV52_PF13465_129_154_fpocket_1	0.85
PF13465	P0CG31_PF13465_397_422	Q8N7Q3_PF13465_547_572	26	26	0.556	0.191	0.9	3.324	P0CG31_PF13465_397_422_fpocket_2	Q8N7Q3_PF13465_547_572_fpocket_1	0.774
PF13465	P0CG31_PF13465_397_422	Q8TAQ5_PF13465_629_654	26	26	0.727	0.157	1.0	0.359	P0CG31_PF13465_397_422_fpocket_1	Q8TAQ5_PF13465_629_654_fpocket_1	0.898
PF13465	P0CG31_PF13465_397_422	Q8TAQ5_PF13465_629_654	26	26	0.5	0.098	0.9	2.765	P0CG31_PF13465_397_422_fpocket_2	Q8TAQ5_PF13465_629_654_fpocket_2	0.8280000000000001
PF13465	P0CG31_PF13465_397_422	Q8TC21_PF13465_405_430	26	26	0.667	0.107	1.0	2.17	P0CG31_PF13465_397_422_fpocket_1	Q8TC21_PF13465_405_430_fpocket_1	0.853
PF13465	P0CG31_PF13465_397_422	Q9BSK1_PF13465_312_337	26	26	0.833	0.102	1.0	1.33	P0CG31_PF13465_397_422_fpocket_1	Q9BSK1_PF13465_312_337_fpocket_1	0.884
PF13465	P0CG31_PF13465_397_422	Q9BSK1_PF13465_312_337	26	26	0.5	0.235	1.0	3.24	P0CG31_PF13465_397_422_fpocket_2	Q9BSK1_PF13465_312_337_fpocket_2	0.766
PF13465	P0CG31_PF13465_397_422	Q9HBT8_PF13465_396_421	26	26	1.0	0.037	1.0	0.496	P0CG31_PF13465_397_422_fpocket_1	Q9HBT8_PF13465_396_421_fpocket_1	0.942
PF13465	P17029_PF13465_475_500	Q8TAQ5_PF13465_629_654	26	26	0.818	0.187	1.0	0.944	P17029_PF13465_475_500_fpocket_1	Q8TAQ5_PF13465_629_654_fpocket_1	0.854
PF13465	P17029_PF13465_475_500	Q8TC21_PF13465_405_430	26	26	0.667	0.153	1.0	1.54	P17029_PF13465_475_500_fpocket_1	Q8TC21_PF13465_405_430_fpocket_1	0.885
PF13465	P17029_PF13465_475_500	Q9BSK1_PF13465_312_337	26	26	0.917	0.163	1.0	0.697	P17029_PF13465_475_500_fpocket_1	Q9BSK1_PF13465_312_337_fpocket_1	0.892
PF13465	P17029_PF13465_475_500	Q9HBT8_PF13465_396_421	26	26	0.909	0.134	1.0	0.207	P17029_PF13465_475_500_fpocket_1	Q9HBT8_PF13465_396_421_fpocket_1	0.901
PF13465	Q5VV52_PF13465_129_154	Q8N7Q3_PF13465_547_572	26	26	0.4	0.13	1.0	1.771	Q5VV52_PF13465_129_154_fpocket_1	Q8N7Q3_PF13465_547_572_fpocket_1	0.773
PF13465	Q5VV52_PF13465_129_154	Q8TAQ5_PF13465_629_654	26	26	0.636	0.327	1.0	1.655	Q5VV52_PF13465_129_154_fpocket_1	Q8TAQ5_PF13465_629_654_fpocket_2	0.8049999999999999
PF13465	Q5VV52_PF13465_129_154	Q9BSK1_PF13465_312_337	26	26	0.556	0.082	0.9	1.685	Q5VV52_PF13465_129_154_fpocket_1	Q9BSK1_PF13465_312_337_fpocket_2	0.738
PF13465	Q8N7Q3_PF13465_547_572	Q8TAQ5_PF13465_629_654	26	26	0.545	0.336	1.0	1.683	Q8N7Q3_PF13465_547_572_fpocket_1	Q8TAQ5_PF13465_629_654_fpocket_2	0.786
PF13465	Q8N7Q3_PF13465_547_572	Q9BSK1_PF13465_312_337	26	26	0.667	0.065	0.9	0.167	Q8N7Q3_PF13465_547_572_fpocket_1	Q9BSK1_PF13465_312_337_fpocket_2	0.901
PF13465	Q8TAQ5_PF13465_629_654	Q8TC21_PF13465_405_430	26	26	0.75	0.161	1.0	2.429	Q8TAQ5_PF13465_629_654_fpocket_1	Q8TC21_PF13465_405_430_fpocket_1	0.833
PF13465	Q8TAQ5_PF13465_629_654	Q9BSK1_PF13465_312_337	26	26	0.917	0.146	1.0	1.57	Q8TAQ5_PF13465_629_654_fpocket_1	Q9BSK1_PF13465_312_337_fpocket_1	0.848
PF13465	Q8TAQ5_PF13465_629_654	Q9BSK1_PF13465_312_337	26	26	0.7	0.218	0.9	1.726	Q8TAQ5_PF13465_629_654_fpocket_2	Q9BSK1_PF13465_312_337_fpocket_2	0.791
PF13465	Q8TAQ5_PF13465_629_654	Q9HBT8_PF13465_396_421	26	26	0.727	0.189	1.0	0.757	Q8TAQ5_PF13465_629_654_fpocket_1	Q9HBT8_PF13465_396_421_fpocket_1	0.876
PF13465	Q8TC21_PF13465_405_430	Q9BSK1_PF13465_312_337	26	26	0.75	0.141	1.0	0.93	Q8TC21_PF13465_405_430_fpocket_1	Q9BSK1_PF13465_312_337_fpocket_1	0.853
PF13465	Q8TC21_PF13465_405_430	Q9HBT8_PF13465_396_421	26	26	0.667	0.117	1.0	1.687	Q8TC21_PF13465_405_430_fpocket_1	Q9HBT8_PF13465_396_421_fpocket_1	0.823
PF13465	Q9BSK1_PF13465_312_337	Q9HBT8_PF13465_396_421	26	26	0.833	0.123	1.0	0.84	Q9BSK1_PF13465_312_337_fpocket_1	Q9HBT8_PF13465_396_421_fpocket_1	0.881
PF13469	O60507_PF13469_70_263	O60704_PF13469_69_262	194	194	0.941	0.208	1.0	2.382	O60507_PF13469_70_263_fpocket_14	O60704_PF13469_69_262_fpocket_10	0.843
PF13469	O60704_PF13469_69_262	Q7LFX5_PF13469_254_503	194	250	0.368	7.095	0.944444	4.798	O60704_PF13469_69_262_fpocket_7	Q7LFX5_PF13469_254_503_fpocket_1	0.852
PF13472	P68402_PF13472_44_204	Q15102_PF13472_43_202	161	160	0.737	0.146	1.0	1.887	P68402_PF13472_44_204_fpocket_3	Q15102_PF13472_43_202_fpocket_9	0.94
PF13472	P68402_PF13472_44_204	Q15102_PF13472_43_202	161	160	0.778	1.071	0.947368	1.544	P68402_PF13472_44_204_fpocket_8	Q15102_PF13472_43_202_fpocket_5	0.845
PF13489	Q6P1Q9_PF13489_146_344	Q96IZ6_PF13489_139_344	199	206	0.955	0.172	1.0	1.233	Q6P1Q9_PF13489_146_344_fpocket_1	Q96IZ6_PF13489_139_344_fpocket_2	0.917
PF13489	Q6P1Q9_PF13489_146_344	Q96IZ6_PF13489_139_344	199	206	0.944	0.078	1.0	0.308	Q6P1Q9_PF13489_146_344_fpocket_11	Q96IZ6_PF13489_139_344_fpocket_11	0.985
PF13499	P0CE71_PF13499_41_108	P22676_PF13499_110_180	68	71	0.438	0.663	1.0	3.166	P0CE71_PF13499_41_108_fpocket_1	P22676_PF13499_110_180_fpocket_2	0.823
PF13499	P0CE71_PF13499_41_108	P22676_PF13499_110_180	68	71	0.143	1.696	0.823529	5.895	P0CE71_PF13499_41_108_fpocket_5	P22676_PF13499_110_180_fpocket_1	0.761
PF13499	P62166_PF13499_98_174	Q96Q77_PF13499_105_174	77	70	0.438	0.872	0.888889	4.411	P62166_PF13499_98_174_fpocket_1	Q96Q77_PF13499_105_174_fpocket_4	0.8009999999999999
PF13499	P62166_PF13499_98_174	Q9NZT1_PF13499_80_144	77	65	0.312	1.36	0.933333	3.967	P62166_PF13499_98_174_fpocket_1	Q9NZT1_PF13499_80_144_fpocket_1	0.81
PF13499	P62166_PF13499_98_174	Q9Y2W7_PF13499_164_240	77	77	0.75	1.141	0.8	3.66	P62166_PF13499_98_174_fpocket_1	Q9Y2W7_PF13499_164_240_fpocket_2	0.792
PF13499	Q96LZ3_PF13499_89_158	Q96Q77_PF13499_105_174	70	70	0.462	2.013	0.8125	1.183	Q96LZ3_PF13499_89_158_fpocket_1	Q96Q77_PF13499_105_174_fpocket_4	0.8069999999999999
PF13499	Q96LZ3_PF13499_89_158	Q9NZT1_PF13499_80_144	70	65	0.412	2.442	0.8125	1.119	Q96LZ3_PF13499_89_158_fpocket_1	Q9NZT1_PF13499_80_144_fpocket_1	0.8089999999999999
PF13499	Q96LZ3_PF13499_89_158	Q9Y2W7_PF13499_164_240	70	77	0.357	2.772	0.875	1.248	Q96LZ3_PF13499_89_158_fpocket_1	Q9Y2W7_PF13499_164_240_fpocket_2	0.815
PF13499	Q96LZ3_PF13499_89_158	Q9Y2W7_PF13499_164_240	70	77	0.357	3.034	0.875	5.832	Q96LZ3_PF13499_89_158_fpocket_1	Q9Y2W7_PF13499_164_240_fpocket_3	0.8280000000000001
PF13499	Q96Q77_PF13499_105_174	Q9NZT1_PF13499_80_144	70	65	0.529	0.958	0.833333	2.208	Q96Q77_PF13499_105_174_fpocket_4	Q9NZT1_PF13499_80_144_fpocket_1	0.782
PF13499	Q96Q77_PF13499_105_174	Q9Y2W7_PF13499_164_240	70	77	0.294	1.1	0.944444	0.896	Q96Q77_PF13499_105_174_fpocket_4	Q9Y2W7_PF13499_164_240_fpocket_2	0.804
PF13499	Q9NZT1_PF13499_80_144	Q9Y2W7_PF13499_164_240	65	77	0.438	0.748	0.888889	2.468	Q9NZT1_PF13499_80_144_fpocket_1	Q9Y2W7_PF13499_164_240_fpocket_2	0.8109999999999999
PF13499	Q9NZT1_PF13499_80_144	Q9Y2W7_PF13499_164_240	65	77	0.438	0.707	0.857143	5.328	Q9NZT1_PF13499_80_144_fpocket_1	Q9Y2W7_PF13499_164_240_fpocket_3	0.806
PF13519	A2A3N6_PF13519_492_601	P55036_PF13519_6_116	110	111	0.933	0.177	1.0	0.997	A2A3N6_PF13519_492_601_fpocket_1	P55036_PF13519_6_116_fpocket_1	0.933
PF13519	A2A3N6_PF13519_492_601	Q5JSJ4_PF13519_4_132	110	129	0.385	0.818	0.866667	2.934	A2A3N6_PF13519_492_601_fpocket_1	Q5JSJ4_PF13519_4_132_fpocket_4	0.842
PF13519	A8K7I4_PF13519_307_414	P55036_PF13519_6_116	108	111	0.286	2.359	0.875	1.61	A8K7I4_PF13519_307_414_fpocket_1	P55036_PF13519_6_116_fpocket_2	0.8089999999999999
PF13519	A8K7I4_PF13519_307_414	Q9UL03_PF13519_4_132	108	129	0.133	2.06	0.933333	2.648	A8K7I4_PF13519_307_414_fpocket_1	Q9UL03_PF13519_4_132_fpocket_2	0.739
PF13519	P55036_PF13519_6_116	Q5JSJ4_PF13519_4_132	111	129	0.417	0.795	0.857143	2.18	P55036_PF13519_6_116_fpocket_1	Q5JSJ4_PF13519_4_132_fpocket_4	0.845
PF13519	P55036_PF13519_6_116	Q9UL03_PF13519_4_132	111	129	0.133	1.945	0.941176	4.355	P55036_PF13519_6_116_fpocket_2	Q9UL03_PF13519_4_132_fpocket_2	0.741
PF13532	Q13686_PF13532_98_344	Q3KRA9_PF13532_22_224	247	203	0.368	0.62	0.904762	3.432	Q13686_PF13532_98_344_fpocket_1	Q3KRA9_PF13532_22_224_fpocket_2	0.722
PF13532	Q13686_PF13532_98_344	Q6NS38_PF13532_67_254	247	188	0.619	1.264	0.954545	2.83	Q13686_PF13532_98_344_fpocket_1	Q6NS38_PF13532_67_254_fpocket_2	0.728
PF13532	Q3KRA9_PF13532_22_224	Q6NS38_PF13532_67_254	203	188	0.65	0.487	0.909091	0.801	Q3KRA9_PF13532_22_224_fpocket_2	Q6NS38_PF13532_67_254_fpocket_2	0.855
PF13532	Q3KRA9_PF13532_22_224	Q9BT30_PF13532_66_203	203	138	0.476	0.675	0.916667	0.925	Q3KRA9_PF13532_22_224_fpocket_2	Q9BT30_PF13532_66_203_fpocket_2	0.77
PF13532	Q6NS38_PF13532_67_254	Q9BT30_PF13532_66_203	188	138	0.4	0.798	0.909091	0.925	Q6NS38_PF13532_67_254_fpocket_2	Q9BT30_PF13532_66_203_fpocket_2	0.798
PF13561	P0CG22_PF13561_39_278	Q13268_PF13561_43_277	240	235	0.591	0.556	0.916667	0.901	P0CG22_PF13561_39_278_fpocket_2	Q13268_PF13561_43_277_fpocket_1	0.938
PF13561	P0CG22_PF13561_39_278	Q16698_PF13561_65_304	240	240	0.217	1.763	0.958333	1.198	P0CG22_PF13561_39_278_fpocket_2	Q16698_PF13561_65_304_fpocket_1	0.876
PF13561	P0CG22_PF13561_39_278	Q8N4T8_PF13561_8_234	240	227	0.261	1.193	0.916667	3.109	P0CG22_PF13561_39_278_fpocket_2	Q8N4T8_PF13561_8_234_fpocket_3	0.821
PF13561	P0CG22_PF13561_39_278	Q92506_PF13561_18_260	240	243	0.227	0.728	0.916667	0.655	P0CG22_PF13561_39_278_fpocket_2	Q92506_PF13561_18_260_fpocket_1	0.905
PF13561	P0CG22_PF13561_39_278	Q9BPX1_PF13561_14_250	240	237	0.25	1.799	1.0	3.327	P0CG22_PF13561_39_278_fpocket_2	Q9BPX1_PF13561_14_250_fpocket_2	0.837
PF13561	P0CG22_PF13561_39_278	Q9BTZ2_PF13561_38_275	240	238	0.826	1.108	0.958333	1.372	P0CG22_PF13561_39_278_fpocket_2	Q9BTZ2_PF13561_38_275_fpocket_2	0.906
PF13561	P0CG22_PF13561_39_278	Q9BUT1_PF13561_13_244	240	232	0.273	1.337	0.916667	3.433	P0CG22_PF13561_39_278_fpocket_2	Q9BUT1_PF13561_13_244_fpocket_17	0.846
PF13561	P0CG22_PF13561_39_278	Q9BY49_PF13561_25_266	240	242	0.455	0.592	0.916667	0.883	P0CG22_PF13561_39_278_fpocket_2	Q9BY49_PF13561_25_266_fpocket_1	0.9390000000000001
PF13561	P0CG22_PF13561_39_278	Q9NUI1_PF13561_33_271	240	239	0.4	1.679	0.952381	3.235	P0CG22_PF13561_39_278_fpocket_2	Q9NUI1_PF13561_33_271_fpocket_1	0.855
PF13561	Q13268_PF13561_43_277	Q16698_PF13561_65_304	235	240	0.25	1.44	0.909091	0.819	Q13268_PF13561_43_277_fpocket_1	Q16698_PF13561_65_304_fpocket_1	0.885
PF13561	Q13268_PF13561_43_277	Q8N4T8_PF13561_8_234	235	227	0.273	1.363	0.954545	2.542	Q13268_PF13561_43_277_fpocket_1	Q8N4T8_PF13561_8_234_fpocket_3	0.885
PF13561	Q13268_PF13561_43_277	Q8N4T8_PF13561_8_234	235	227	0.632	0.629	0.863636	1.065	Q13268_PF13561_43_277_fpocket_2	Q8N4T8_PF13561_8_234_fpocket_2	0.78
PF13561	Q13268_PF13561_43_277	Q92506_PF13561_18_260	235	243	0.227	1.164	1.0	1.134	Q13268_PF13561_43_277_fpocket_1	Q92506_PF13561_18_260_fpocket_1	0.916
PF13561	Q13268_PF13561_43_277	Q92506_PF13561_18_260	235	243	0.52	0.745	1.0	0.931	Q13268_PF13561_43_277_fpocket_2	Q92506_PF13561_18_260_fpocket_12	0.767
PF13561	Q13268_PF13561_43_277	Q9BPX1_PF13561_14_250	235	237	0.429	1.051	0.941176	2.832	Q13268_PF13561_43_277_fpocket_1	Q9BPX1_PF13561_14_250_fpocket_2	0.836
PF13561	Q13268_PF13561_43_277	Q9BPX1_PF13561_14_250	235	237	0.5	1.094	0.88	6.101	Q13268_PF13561_43_277_fpocket_2	Q9BPX1_PF13561_14_250_fpocket_9	0.8089999999999999
PF13561	Q13268_PF13561_43_277	Q9BTZ2_PF13561_38_275	235	238	0.667	0.49	0.923077	0.984	Q13268_PF13561_43_277_fpocket_1	Q9BTZ2_PF13561_38_275_fpocket_2	0.912
PF13561	Q13268_PF13561_43_277	Q9BTZ2_PF13561_38_275	235	238	0.773	0.29	0.833333	0.521	Q13268_PF13561_43_277_fpocket_2	Q9BTZ2_PF13561_38_275_fpocket_1	0.8260000000000001
PF13561	Q13268_PF13561_43_277	Q9BUT1_PF13561_13_244	235	232	0.25	1.455	1.0	2.971	Q13268_PF13561_43_277_fpocket_1	Q9BUT1_PF13561_13_244_fpocket_17	0.858
