Kinase pair (UniprotID1 - UniprotID2)	Max. TM-Score	Max. Seq. Id.	PocketVec distance	Exp. Prof. Jaccard Similarity
Q13873-Q2M2I8	0.86329	29.461	0.1969	0.0
Q13873-Q5VT25	0.88212	32.114	0.1767	0.0
Q13873-Q6A1A2	0.82487	32.068	0.1776	0.0
Q13873-Q6P5Z2	0.85957	33.333	0.1586	0.0
Q13873-Q6PHR2	0.94358	31.837	0.1605	0.0
Q13873-Q7KZI7	0.91509	29.719	0.1703	0.0
Q13873-Q7L7X3	0.80497	31.02	0.1766	0.0
Q13873-Q8N4C8	0.85273	32.609	0.1833	0.0
Q13873-Q8NEV1	0.87112	31.197	0.1901	0.0
Q13873-Q8TD08	0.88376	33.74	0.1854	0.0
Q13873-Q8TDX7	0.82276	33.891	0.1663	0.0
Q13873-Q92918	0.89951	40.37	0.1723	0.0
Q13873-Q96GD4	0.8704	31.381	0.1718	0.0
Q13873-Q96L34	0.90859	28.112	0.1759	0.0
Q13873-Q96NX5	0.82323	32.432	0.145	0.0
Q13873-Q96RR4	0.82865	32.917	0.1785	0.0
Q13873-Q9H093	0.77481	29.63	0.1467	0.0
Q13873-Q9H0K1	0.97495	44.358	0.1258	0.0
Q13873-Q9H2K8	0.91711	48.029	0.1645	0.0
Q13873-Q9HAZ1	0.85927	33.617	0.1879	0.0
Q13873-Q9NQU5	0.89749	33.333	0.1638	0.0
Q13873-Q9NSY1	0.87966	27.984	0.1576	0.0
Q13873-Q9P289	0.96507	39.044	0.1457	0.0
Q13873-Q9UBE8	0.8212	30.279	0.1674	0.0
Q13873-Q9UK32	0.96214	33.735	0.1536	0.0
Q13873-Q9UKE5	0.86233	29.787	0.1631	0.0
Q13873-Q9UL54	0.84608	25.714	0.1537	0.0
Q13873-Q9UPZ9	0.80999	34.979	0.1594	0.0
Q13873-Q9Y243	0.84047	29.614	0.146	0.0
Q13873-Q9Y2K2	0.89213	34.146	0.1804	0.0
Q13873-Q9Y572	0.90922	27.869	0.1826	0.0
Q13873-Q9Y5S2	0.87971	31.984	0.1935	0.0
Q13873-Q9Y616	0.84098	31.343	0.1878	0.0
Q13873-Q9Y6E0	0.81348	29.464	0.1727	0.0
Q13976-Q14004	0.92686	30.833	0.1587	0.0
Q13976-Q14680	0.85517	37.358	0.1613	0.0
Q13976-Q15131	0.88635	35.622	0.1585	0.0
Q13976-Q15759	0.98055	51.163	0.1231	0.0
Q13976-Q15831	0.83938	28.085	0.1951	0.0
Q13976-Q16512	0.85558	32.766	0.1626	0.0
Q13976-Q16513	0.91937	47.163	0.1931	0.0
Q13976-Q16539	0.97921	50.0	0.1127	0.0
Q13976-Q16644	0.87727	30.165	0.1457	0.0
Q13976-Q2M2I8	0.84443	29.31	0.1523	0.0
Q13976-Q5VT25	0.84607	31.301	0.1733	0.0
Q13976-Q6A1A2	0.93075	39.286	0.1309	0.0
Q13976-Q6P5Z2	0.86863	28.75	0.1875	0.0
Q13976-Q6PHR2	0.91856	29.237	0.1597	0.0
Q13976-Q7KZI7	0.87363	31.373	0.1605	0.0
Q13976-Q7L7X3	0.88719	32.773	0.1893	0.0
Q13976-Q8N4C8	0.96725	33.333	0.1741	0.0
Q13976-Q8NEV1	0.94805	36.842	0.1694	0.0
Q13976-Q8TD08	0.91941	32.411	0.1622	0.0
Q13976-Q8TDX7	0.84602	34.818	0.1808	0.0
Q13976-Q92918	0.96284	34.263	0.1482	0.0
Q13976-Q96GD4	0.86337	28.807	0.1835	0.0
Q13976-Q96L34	0.94058	33.2	0.1812	0.0
Q13976-Q96NX5	0.79804	30.364	0.141	0.0
Q13976-Q96RR4	0.8168	30.417	0.1642	0.0
Q13976-Q9H093	0.86756	32.787	0.2044	0.0
Q13976-Q9H0K1	0.8591	33.333	0.1313	0.0
Q13976-Q9H2K8	0.71829	29.134	0.1722	0.0
Q13976-Q9HAZ1	0.85636	30.493	0.1727	0.0
Q13976-Q9NQU5	0.8637	32.927	0.1575	0.0
Q13976-Q9NSY1	0.85894	30.736	0.2247	0.0
Q13976-Q9P289	0.8758	40.364	0.1924	0.0
Q13976-Q9UBE8	0.97575	43.922	0.1325	0.0
Q13976-Q9UK32	0.97157	41.176	0.1784	0.0
Q13976-Q9UKE5	0.85319	39.928	0.1817	0.0
Q13976-Q9UL54	0.99778	86.275	0.0878	0.0
Q13976-Q9UPZ9	0.86585	32.174	0.1451	0.0
Q13976-Q9Y243	0.87029	33.74	0.1542	0.0
Q13976-Q9Y2K2	0.81246	25.322	0.1744	0.0
Q13976-Q9Y572	0.84431	33.772	0.2033	0.0
Q13976-Q9Y5S2	0.91393	39.209	0.1637	0.0
Q13976-Q9Y616	0.82256	28.821	0.1636	0.0
Q13976-Q9Y6E0	0.96547	31.076	0.1505	0.0
Q14004-Q14680	0.98255	50.388	0.1155	0.0
Q14004-Q15131	0.843	34.468	0.1464	0.0
Q14004-Q15759	0.89045	34.615	0.1926	0.0
Q14004-Q15831	0.84862	33.473	0.1602	0.0
Q14004-Q16512	0.9541	42.745	0.1484	0.0
Q14004-Q16513	0.9274	40.392	0.1486	0.0
Q14004-Q16539	0.96255	38.247	0.1432	0.0
Q14004-Q16644	0.88707	34.764	0.2063	0.0
Q14004-Q2M2I8	0.93313	34.274	0.1521	0.0
Q14004-Q5VT25	0.90599	39.223	0.1614	0.0
Q14004-Q6A1A2	0.91639	34.146	0.1609	0.0
Q14004-Q6P5Z2	0.89321	33.333	0.1675	0.0
Q14004-Q6PHR2	0.84988	32.599	0.1936	0.0
Q14004-Q7KZI7	0.87772	32.114	0.211	0.0
Q14004-Q7L7X3	0.95789	30.328	0.1565	0.0
Q14004-Q8N4C8	0.86923	28.27	0.1638	0.0
Q14004-Q8NEV1	0.90779	40.304	0.2114	0.0
Q14004-Q8TD08	0.95375	38.824	0.0964	0.0
Q14004-Q8TDX7	0.8422	32.642	0.168	0.0
Q14004-Q92918	0.8723	35.238	0.1851	0.0
Q14004-Q96GD4	0.90253	33.73	0.1585	0.0
Q14004-Q96L34	0.90127	32.937	0.1574	0.0
Q14004-Q96NX5	0.93691	49.823	0.1865	0.0
Q14004-Q96RR4	0.86845	34.298	0.17	0.0
Q14004-Q9H093	0.86739	31.064	0.1613	0.0
Q14004-Q9H0K1	0.75746	29.15	0.148	0.0
Q14004-Q9H2K8	0.86898	39.184	0.1586	0.0
Q14004-Q9HAZ1	0.85385	35.102	0.1806	0.0
Q14004-Q9NQU5	0.97358	49.225	0.1674	0.0
Q14004-Q9NSY1	0.87981	33.333	0.1655	0.0
Q14004-Q9P289	0.95112	37.984	0.17	0.0
Q14004-Q9UBE8	0.93028	40.161	0.1812	0.0
Q14004-Q9UK32	0.87407	28.39	0.197	0.0
Q14004-Q9UKE5	0.86234	29.741	0.1571	0.0
Q14004-Q9UL54	0.78442	30.833	0.1753	0.0
Q14004-Q9UPZ9	0.96267	33.735	0.1358	0.0
Q14004-Q9Y243	0.85404	33.613	0.1673	0.0
Q14004-Q9Y2K2	0.85656	30.12	0.1438	0.0
Q14004-Q9Y572	0.96891	50.775	0.1807	0.0
Q14004-Q9Y5S2	0.97404	51.938	0.1612	0.0
Q14004-Q9Y616	0.90301	28.685	0.1838	0.0
Q14004-Q9Y6E0	0.85034	34.034	0.168	0.0
Q14680-Q15131	0.84754	33.761	0.176	0.0
Q14680-Q15759	0.85496	35.918	0.1711	0.0
Q14680-Q15831	0.88837	32.787	0.1707	0.0
Q14680-Q16512	0.97566	42.353	0.1374	0.0
Q14680-Q16513	0.9719	43.137	0.1413	0.0
Q14680-Q16539	0.89584	27.119	0.1655	0.0
Q14680-Q16644	0.95583	36.585	0.1531	0.0
Q14680-Q2M2I8	0.77691	33.906	0.193	0.0
Q14680-Q5VT25	0.80301	31.356	0.2103	0.0
Q14680-Q6A1A2	0.79742	34.335	0.2135	0.0
Q14680-Q6P5Z2	0.81183	36.404	0.1955	0.0
Q14680-Q6PHR2	0.89834	44.238	0.1863	0.0
Q14680-Q7KZI7	0.83626	30.204	0.1807	0.0
Q14680-Q7L7X3	0.94543	36.032	0.1892	0.0
Q14680-Q8N4C8	0.80133	37.963	0.2207	0.0
Q14680-Q8NEV1	0.85152	35.981	0.2	0.0
Q14680-Q8TD08	0.82834	35.743	0.1747	0.0
Q14680-Q8TDX7	0.9084	35.043	0.1691	0.0
Q14680-Q92918	0.85443	47.122	0.1887	0.0
Q14680-Q96GD4	0.82931	45.66	0.1917	0.0
Q14680-Q96L34	0.86	36.842	0.1624	0.0
Q14680-Q96NX5	0.91715	48.387	0.1989	0.0
Q14680-Q96RR4	0.75597	35.193	0.1823	0.0
Q14680-Q9H093	0.79908	29.098	0.1836	0.0
Q14680-Q9H0K1	0.83088	35.458	0.1608	0.0
Q14680-Q9H2K8	0.83601	41.912	0.1672	0.0
Q14680-Q9HAZ1	0.89429	34.199	0.1941	0.0
Q14680-Q9NQU5	0.80892	32.719	0.2027	0.0
Q14680-Q9NSY1	0.79986	32.174	0.1959	0.0
Q14680-Q9P289	0.76207	31.818	0.1727	0.0
Q14680-Q9UBE8	0.94979	36.29	0.1563	0.0
Q14680-Q9UK32	0.8127	32.5	0.1699	0.0
Q14680-Q9UKE5	0.78228	30.638	0.2003	0.0
Q14680-Q9UL54	0.71759	32.677	0.2165	0.0
Q14680-Q9UPZ9	0.78159	32.11	0.181	0.0
Q14680-Q9Y243	0.82604	42.701	0.1682	0.0
Q14680-Q9Y2K2	0.78834	39.749	0.1726	0.0
Q14680-Q9Y572	0.7783	30.085	0.1682	0.0
Q14680-Q9Y5S2	0.95737	37.652	0.1883	0.0
Q14680-Q9Y616	0.81446	36.681	0.1716	0.0
Q14680-Q9Y6E0	0.80901	32.468	0.1832	0.0
Q15131-Q15759	0.8656	31.707	0.1804	0.0
Q15131-Q15831	0.85327	45.161	0.1874	0.0
Q15131-Q16512	0.86538	38.519	0.1904	0.0
Q15131-Q16513	0.82406	39.231	0.1776	0.0
Q15131-Q16539	0.82357	33.333	0.2011	0.0
Q15131-Q16644	0.91528	31.687	0.168	0.0
Q15131-Q2M2I8	0.83902	37.238	0.1908	0.0
Q15131-Q5VT25	0.83333	27.309	0.1509	0.0
Q15131-Q6A1A2	0.80833	32.9	0.1565	0.0
Q15131-Q6P5Z2	0.80372	31.02	0.1848	0.0
Q15131-Q6PHR2	0.86088	35.47	0.1705	0.0
Q15131-Q7KZI7	0.86323	39.338	0.1251	0.0
Q15131-Q7L7X3	0.75777	30.364	0.1634	0.0
Q15131-Q8N4C8	0.86629	30.417	0.1851	0.0
Q15131-Q8NEV1	0.81992	33.043	0.2209	0.0
Q15131-Q8TD08	0.86278	32.927	0.1778	0.0
Q15131-Q8TDX7	0.78164	34.836	0.1755	0.0
Q15131-Q92918	0.87044	32.083	0.2076	0.0
Q15131-Q96GD4	0.83587	40.288	0.1922	0.0
Q15131-Q96L34	0.89569	33.632	0.1655	0.0
Q15131-Q96NX5	0.83673	39.273	0.1567	0.0
Q15131-Q96RR4	0.86994	40.52	0.2001	0.0
Q15131-Q9H093	0.80679	34.649	0.2094	0.0
Q15131-Q9H0K1	0.83197	35.217	0.201	0.0
Q15131-Q9H2K8	0.8383	38.909	0.1786	0.0
Q15131-Q9HAZ1	0.71789	31.765	0.1776	0.0
Q15131-Q9NQU5	0.71805	32.016	0.2071	0.0
Q15131-Q9NSY1	0.92804	36.17	0.1774	0.0
Q15131-Q9P289	0.78587	32.099	0.1774	0.0
Q15131-Q9UBE8	0.78354	32.751	0.1835	0.0
Q15131-Q9UK32	0.7078	26.122	0.2208	0.0
Q15131-Q9UKE5	0.89336	34.199	0.1876	0.0
Q15131-Q9UL54	0.82051	31.837	0.1968	0.0
Q15131-Q9UPZ9	0.85332	30.612	0.1754	0.0
Q15131-Q9Y243	0.76024	33.459	0.169	0.0
Q15131-Q9Y2K2	0.97145	42.745	0.1702	0.0
Q15131-Q9Y572	0.92309	34.263	0.1701	0.0
Q15131-Q9Y5S2	0.80623	31.624	0.1924	0.0
Q15131-Q9Y616	0.80256	34.649	0.19	0.0
Q15131-Q9Y6E0	0.75672	30.932	0.1824	0.0
Q15759-Q15831	0.81556	38.462	0.206	0.0
Q15759-Q16512	0.837	28.112	0.1963	0.0
Q15759-Q16513	0.85946	30.87	0.1439	0.0
Q15759-Q16539	0.94438	39.759	0.1442	0.0
Q15759-Q16644	0.83065	27.711	0.1596	0.0
Q15759-Q2M2I8	0.86705	32.301	0.182	0.0
Q15759-Q5VT25	0.75677	29.688	0.1639	0.0
Q15759-Q6A1A2	0.96668	48.016	0.1245	0.0
Q15759-Q6P5Z2	0.73503	35.391	0.1613	0.0
Q15759-Q6PHR2	0.89623	29.876	0.149	0.0
Q15759-Q7KZI7	0.81735	32.636	0.1677	0.0
Q15759-Q7L7X3	0.89414	34.483	0.1611	0.0
Q15759-Q8N4C8	0.83195	33.188	0.2324	0.0
Q15759-Q8NEV1	0.90283	40.288	0.2036	0.0
Q15759-Q8TD08	0.95126	33.865	0.1675	0.0
Q15759-Q8TDX7	0.86114	36.015	0.1593	0.0
Q15759-Q92918	0.86657	32.589	0.1539	0.0
Q15759-Q96GD4	0.8015	35.865	0.2	0.0
Q15759-Q96L34	0.82406	35.833	0.1593	0.0
Q15759-Q96NX5	0.86428	35.496	0.1958	0.0
Q15759-Q96RR4	0.81201	33.585	0.1899	0.0
Q15759-Q9H093	0.80677	35.043	0.1912	0.0
Q15759-Q9H0K1	0.88595	31.707	0.134	0.0
Q15759-Q9H2K8	0.79158	33.898	0.177	0.0
Q15759-Q9HAZ1	0.82921	40.569	0.1981	0.0
Q15759-Q9NQU5	0.81707	36.17	0.154	0.0
Q15759-Q9NSY1	0.85519	29.796	0.1491	0.0
Q15759-Q9P289	0.78891	40.586	0.1948	0.0
Q15759-Q9UBE8	0.81542	29.218	0.1714	0.0
Q15759-Q9UK32	0.88873	33.333	0.1781	0.0
Q15759-Q9UKE5	0.80038	35.319	0.1736	0.0
Q15759-Q9UL54	0.81091	33.206	0.1752	0.0
Q15759-Q9UPZ9	0.89469	30.435	0.1677	0.05259999999999998
Q15759-Q9Y243	0.89561	28.926	0.1705	0.0625
Q15759-Q9Y2K2	0.81855	31.527	0.1199	0.0625
Q15759-Q9Y572	0.81897	31.527	0.1452	0.0625
Q15759-Q9Y5S2	0.96782	36.255	0.1635	0.06669999999999998
Q15759-Q9Y616	0.95084	32.4	0.1589	0.06669999999999998
Q15759-Q9Y6E0	0.82856	36.771	0.1401	0.06669999999999998
Q15831-Q16512	0.96599	36.255	0.1616	0.06669999999999998
Q15831-Q16513	0.87726	35.593	0.1811	0.06669999999999998
Q15831-Q16539	0.78214	29.148	0.165	0.06669999999999998
Q15831-Q16644	0.87754	36.017	0.167	0.06669999999999998
Q15831-Q2M2I8	0.964	37.751	0.184	0.07140000000000002
Q15831-Q5VT25	0.94176	36.145	0.1508	0.07140000000000002
Q15831-Q6A1A2	0.86589	30.932	0.1428	0.07140000000000002
Q15831-Q6P5Z2	0.87718	35.745	0.1945	0.07140000000000002
Q15831-Q6PHR2	0.86342	31.05	0.151	0.07140000000000002
Q15831-Q7KZI7	0.85234	29.915	0.1782	0.07140000000000002
Q15831-Q7L7X3	0.84844	34.728	0.1753	0.07140000000000002
Q15831-Q8N4C8	0.85423	29.487	0.1908	0.07140000000000002
Q15831-Q8NEV1	0.89006	34.322	0.2011	0.07140000000000002
Q15831-Q8TD08	0.84218	33.333	0.163	0.07689999999999997
Q15831-Q8TDX7	0.85201	32.432	0.1556	0.07689999999999997
Q15831-Q92918	0.82491	30.252	0.2112	0.07689999999999997
Q15831-Q96GD4	0.82454	30.472	0.1174	0.07689999999999997
Q15831-Q96L34	0.90989	30.041	0.1641	0.07689999999999997
Q15831-Q96NX5	0.84408	27.347	0.1386	0.07689999999999997
Q15831-Q96RR4	0.89507	37.179	0.2017	0.07689999999999997
Q15831-Q9H093	0.80272	37.561	0.1383	0.07689999999999997
Q15831-Q9H0K1	0.86304	29.536	0.1634	0.07689999999999997
Q15831-Q9H2K8	0.87219	32.189	0.196	0.07689999999999997
Q15831-Q9HAZ1	0.82047	29.515	0.1415	0.07689999999999997
Q15831-Q9NQU5	0.85132	31.14	0.1735	0.07689999999999997
Q15831-Q9NSY1	0.84293	28.862	0.177	0.07689999999999997
Q15831-Q9P289	0.87477	33.04	0.1801	0.07689999999999997
Q15831-Q9UBE8	0.83303	29.675	0.1638	0.07689999999999997
Q15831-Q9UK32	0.79549	32.883	0.1607	0.07689999999999997
Q15831-Q9UKE5	0.8211	29.075	0.1583	0.07689999999999997
Q15831-Q9UL54	0.87589	34.498	0.172	0.07689999999999997
Q15831-Q9UPZ9	0.92488	36.4	0.1717	0.07689999999999997
Q15831-Q9Y243	0.95579	36.694	0.1611	0.07689999999999997
Q15831-Q9Y2K2	0.82297	29.289	0.1782	0.07689999999999997
Q15831-Q9Y572	0.85941	33.036	0.1677	0.08330000000000004
Q15831-Q9Y5S2	0.90793	34.94	0.1696	0.08330000000000004
Q15831-Q9Y616	0.86647	33.058	0.153	0.08330000000000004
Q15831-Q9Y6E0	0.82681	32.389	0.1479	0.08330000000000004
Q16512-Q16513	0.90652	30.738	0.1957	0.08330000000000004
Q16512-Q16539	0.8739	34.091	0.1802	0.08330000000000004
Q16512-Q16644	0.8879	31.276	0.1516	0.08330000000000004
Q16512-Q2M2I8	0.9014	34.167	0.1362	0.08330000000000004
Q16512-Q5VT25	0.83009	37.387	0.1521	0.08330000000000004
Q16512-Q6A1A2	0.86789	33.668	0.1662	0.08330000000000004
Q16512-Q6P5Z2	0.8385	31.12	0.2124	0.08330000000000004
Q16512-Q6PHR2	0.87486	26.667	0.2319	0.08330000000000004
Q16512-Q7KZI7	0.88925	35.135	0.1748	0.08330000000000004
Q16512-Q7L7X3	0.76391	29.13	0.1853	0.08330000000000004
Q16512-Q8N4C8	0.88607	31.687	0.1719	0.08330000000000004
Q16512-Q8NEV1	0.86813	29.787	0.1505	0.08330000000000004
Q16512-Q8TD08	0.89833	33.058	0.1658	0.08330000000000004
Q16512-Q8TDX7	0.80993	31.197	0.1838	0.08330000000000004
Q16512-Q92918	0.87539	34.615	0.1729	0.08330000000000004
Q16512-Q96GD4	0.96381	38.645	0.1704	0.09089999999999998
Q16512-Q96L34	0.84722	32.589	0.1839	0.09089999999999998
Q16512-Q96NX5	0.8418	29.915	0.1953	0.09089999999999998
Q16512-Q96RR4	0.84028	31.05	0.1411	0.09089999999999998
Q16512-Q9H093	0.87572	35.319	0.1891	0.09089999999999998
Q16512-Q9H0K1	0.81249	31.197	0.166	0.09089999999999998
Q16512-Q9H2K8	0.80959	33.193	0.1743	0.09089999999999998
Q16512-Q9HAZ1	0.87061	34.177	0.1919	0.09089999999999998
Q16512-Q9NQU5	0.85675	33.475	0.185	0.09089999999999998
Q16512-Q9NSY1	0.75983	26.364	0.1667	0.09089999999999998
Q16512-Q9P289	0.85892	36.207	0.1805	0.09089999999999998
Q16512-Q9UBE8	0.85789	36.957	0.1676	0.09089999999999998
Q16512-Q9UK32	0.83643	29.412	0.1509	0.09089999999999998
Q16512-Q9UKE5	0.83774	31.878	0.1528	0.09089999999999998
Q16512-Q9UL54	0.8217	37.395	0.2135	0.09089999999999998
Q16512-Q9UPZ9	0.84208	30.085	0.1675	0.09089999999999998
Q16512-Q9Y243	0.82874	31.839	0.1727	0.09089999999999998
Q16512-Q9Y2K2	0.83531	32.9	0.2334	0.09089999999999998
Q16512-Q9Y572	0.79569	32.759	0.1739	0.09089999999999998
Q16512-Q9Y5S2	0.83459	32.42	0.1892	0.09089999999999998
Q16512-Q9Y616	0.84739	33.475	0.1492	0.09089999999999998
Q16512-Q9Y6E0	0.84556	32.589	0.1764	0.09089999999999998
Q16513-Q16539	0.8686	33.482	0.1785	0.09999999999999998
Q16513-Q16644	0.95128	33.865	0.1817	0.09999999999999998
Q16513-Q2M2I8	0.85548	29.614	0.1586	0.09999999999999998
Q16513-Q5VT25	0.88822	34.934	0.1991	0.09999999999999998
Q16513-Q6A1A2	0.76082	25.112	0.1604	0.09999999999999998
Q16513-Q6P5Z2	0.84628	31.416	0.1869	0.09999999999999998
Q16513-Q6PHR2	0.82625	33.333	0.1431	0.09999999999999998
Q16513-Q7KZI7	0.72954	34.583	0.1669	0.09999999999999998
Q16513-Q7L7X3	0.81375	36.797	0.1981	0.09999999999999998
Q16513-Q8N4C8	0.81265	36.134	0.177	0.09999999999999998
Q16513-Q8NEV1	0.82511	28.571	0.1859	0.09999999999999998
Q16513-Q8TD08	0.83771	30.472	0.1591	0.09999999999999998
Q16513-Q8TDX7	0.84818	35.496	0.1832	0.09999999999999998
Q16513-Q92918	0.82784	32.035	0.1855	0.09999999999999998
Q16513-Q96GD4	0.8576	34.188	0.1765	0.09999999999999998
Q16513-Q96L34	0.82777	31.12	0.2028	0.09999999999999998
Q16513-Q96NX5	0.86489	33.636	0.1858	0.09999999999999998
Q16513-Q96RR4	0.95273	33.865	0.1924	0.09999999999999998
Q16513-Q9H093	0.87326	28.755	0.186	0.09999999999999998
Q16513-Q9H0K1	0.88856	32.353	0.1899	0.09999999999999998
Q16513-Q9H2K8	0.82104	37.778	0.1759	0.09999999999999998
Q16513-Q9HAZ1	0.85596	34.188	0.1842	0.09999999999999998
Q16513-Q9NQU5	0.95824	32.114	0.2047	0.09999999999999998
Q16513-Q9NSY1	0.84735	35.772	0.1575	0.09999999999999998
Q16513-Q9P289	0.85435	34.667	0.1837	0.09999999999999998
Q16513-Q9UBE8	0.84788	33.333	0.1705	0.09999999999999998
Q16513-Q9UK32	0.8041	31.193	0.1333	0.09999999999999998
Q16513-Q9UKE5	0.84282	29.63	0.1727	0.09999999999999998
Q16513-Q9UL54	0.75987	32.411	0.1244	0.09999999999999998
Q16513-Q9UPZ9	0.79801	35.749	0.1664	0.09999999999999998
Q16513-Q9Y243	0.84672	30.568	0.1816	0.09999999999999998
Q16513-Q9Y2K2	0.75652	24.554	0.1846	0.09999999999999998
Q16513-Q9Y572	0.87456	31.278	0.1402	0.09999999999999998
Q16513-Q9Y5S2	0.84294	31.276	0.1695	0.09999999999999998
Q16513-Q9Y616	0.84845	33.333	0.1697	0.09999999999999998
Q16513-Q9Y6E0	0.96845	47.2	0.1617	0.09999999999999998
Q16539-Q16644	0.85281	34.177	0.1461	0.11109999999999998
Q16539-Q2M2I8	0.80095	34.545	0.2077	0.11109999999999998
Q16539-Q5VT25	0.89691	28.049	0.1923	0.11109999999999998
Q16539-Q6A1A2	0.88187	32.189	0.1844	0.11109999999999998
Q16539-Q6P5Z2	0.79754	30.252	0.1832	0.11109999999999998
Q16539-Q6PHR2	0.95976	38.776	0.1817	0.11109999999999998
Q16539-Q7KZI7	0.77598	34.31	0.1802	0.11109999999999998
Q16539-Q7L7X3	0.8799	31.557	0.1606	0.11109999999999998
Q16539-Q8N4C8	0.86031	31.034	0.1978	0.11109999999999998
Q16539-Q8NEV1	0.82849	29.439	0.1535	0.11109999999999998
Q16539-Q8TD08	0.76431	32.114	0.1719	0.11109999999999998
Q16539-Q8TDX7	0.84023	32.258	0.1567	0.11109999999999998
Q16539-Q92918	0.78247	30.864	0.1686	0.11109999999999998
Q16539-Q96GD4	0.77312	34.498	0.1521	0.11109999999999998
Q16539-Q96L34	0.80864	28.745	0.1607	0.11109999999999998
Q16539-Q96NX5	0.95168	33.333	0.1809	0.11109999999999998
Q16539-Q96RR4	0.87041	27.778	0.216	0.11109999999999998
Q16539-Q9H093	0.86542	38.342	0.1596	0.11109999999999998
Q16539-Q9H0K1	0.9144	30.165	0.1881	0.11109999999999998
Q16539-Q9H2K8	0.86273	32.203	0.1719	0.11109999999999998
Q16539-Q9HAZ1	0.84906	31.513	0.1661	0.11109999999999998
Q16539-Q9NQU5	0.80165	33.333	0.1634	0.11109999999999998
Q16539-Q9NSY1	0.84831	36.047	0.1481	0.11109999999999998
Q16539-Q9P289	0.83872	27.935	0.1467	0.11109999999999998
Q16539-Q9UBE8	0.85547	30.827	0.1576	0.11109999999999998
Q16539-Q9UK32	0.98863	61.83	0.1241	0.11109999999999998
Q16539-Q9UKE5	0.81436	29.915	0.1783	0.11109999999999998
Q16539-Q9UL54	0.89785	34.874	0.1347	0.11109999999999998
Q16539-Q9UPZ9	0.87177	30.962	0.1931	0.11109999999999998
Q16539-Q9Y243	0.78	31.356	0.1175	0.11109999999999998
Q16539-Q9Y2K2	0.85551	29.832	0.1517	0.11109999999999998
Q16539-Q9Y572	0.90967	40.87	0.183	0.11109999999999998
Q16539-Q9Y5S2	0.87773	34.241	0.2033	0.11109999999999998
Q16539-Q9Y616	0.84713	31.933	0.1569	0.11109999999999998
Q16539-Q9Y6E0	0.84792	31.933	0.1613	0.11109999999999998
Q16644-Q2M2I8	0.80657	32.365	0.1854	0.11109999999999998
Q16644-Q5VT25	0.80064	30.579	0.1444	0.11109999999999998
Q16644-Q6A1A2	0.84845	31.513	0.2135	0.11109999999999998
Q16644-Q6P5Z2	0.86673	35.747	0.2072	0.11109999999999998
Q16644-Q6PHR2	0.83127	33.628	0.1972	0.11109999999999998
Q16644-Q7KZI7	0.82554	35.965	0.121	0.11760000000000004
Q16644-Q7L7X3	0.94705	34.8	0.1736	0.11760000000000004
Q16644-Q8N4C8	0.81708	39.13	0.1621	0.125
Q16644-Q8NEV1	0.87771	36.555	0.1811	0.125
Q16644-Q8TD08	0.85955	35.246	0.1696	0.125
Q16644-Q8TDX7	0.85783	33.607	0.1624	0.125
Q16644-Q92918	0.86185	33.195	0.1486	0.125
Q16644-Q96GD4	0.80944	26.339	0.2115	0.125
Q16644-Q96L34	0.84826	33.475	0.1743	0.125
Q16644-Q96NX5	0.95343	33.865	0.1684	0.125
Q16644-Q96RR4	0.89552	37.193	0.1389	0.125
Q16644-Q9H093	0.89656	37.443	0.1908	0.125
Q16644-Q9H0K1	0.95255	33.466	0.1692	0.125
Q16644-Q9H2K8	0.83518	32.735	0.161	0.125
Q16644-Q9HAZ1	0.97106	52.8	0.1679	0.125
Q16644-Q9NQU5	0.93396	36.948	0.1883	0.125
Q16644-Q9NSY1	0.91293	31.78	0.161	0.125
Q16644-Q9P289	0.86368	31.939	0.1512	0.125
Q16644-Q9UBE8	0.83769	33.058	0.1753	0.125
Q16644-Q9UK32	0.85942	31.25	0.178	0.125
Q16644-Q9UKE5	0.87089	34.052	0.17	0.125
Q16644-Q9UL54	0.88588	38.865	0.1748	0.125
Q16644-Q9UPZ9	0.88057	37.218	0.151	0.125
Q16644-Q9Y243	0.87582	31.034	0.2198	0.125
Q16644-Q9Y2K2	0.81771	29.515	0.1365	0.125
Q16644-Q9Y572	0.89034	34.483	0.1972	0.125
Q16644-Q9Y5S2	0.77656	33.772	0.1597	0.125
Q16644-Q9Y616	0.88677	33.929	0.178	0.125
Q16644-Q9Y6E0	0.87698	36.82	0.201	0.125
Q2M2I8-Q5VT25	0.84357	30.568	0.2327	0.125
Q2M2I8-Q6A1A2	0.78532	32.218	0.1748	0.125
Q2M2I8-Q6P5Z2	0.89885	36.082	0.1214	0.125
Q2M2I8-Q6PHR2	0.86045	28.8	0.1852	0.125
Q2M2I8-Q7KZI7	0.84355	35.827	0.1629	0.125
Q2M2I8-Q7L7X3	0.80875	26.339	0.169	0.125
Q2M2I8-Q8N4C8	0.85775	30.827	0.1552	0.125
Q2M2I8-Q8NEV1	0.81195	34.746	0.1976	0.125
Q2M2I8-Q8TD08	0.84536	30.802	0.1897	0.125
Q2M2I8-Q8TDX7	0.96626	32.932	0.174	0.125
Q2M2I8-Q92918	0.79953	34.762	0.1359	0.125
Q2M2I8-Q96GD4	0.87074	34.322	0.2116	0.125
Q2M2I8-Q96L34	0.85142	36.948	0.1598	0.125
Q2M2I8-Q96NX5	0.79563	30.303	0.1378	0.125
