Uniprot ID	Compound Name	Binding
Q7L7X3	BMS-754807	0
Q7L7X3	Bafetinib	0
Q7L7X3	Barasertib_HQPA	0
Q7L7X3	Bosutinib	0
Q7L7X3	Brivanib_alaninate	0
Q7L7X3	CH-5183284	0
Q7L7X3	CP-547632	0
Q7L7X3	Cerdulatinib	0
Q7L7X3	Cobimetinib	0
Q7L7X3	Crenolanib	0
Q7L7X3	Cyc-116	0
Q7L7X3	Dabrafenib	0
Q7L7X3	Danusertib	0
Q7L7X3	Dasatinib	0
Q7L7X3	Defactinib	0
Q7L7X3	Dinaciclib	0
Q7L7X3	Dovitinib	0
Q7L7X3	GDC-0994	0
Q7L7X3	GSK-1059615	1
Q7L7X3	GSK-2110183	0
Q7L7X3	GSK-690693	0
Q7L7X3	Galunisertib	0
Q7L7X3	Gilteritinib	0
Q7L7X3	JNJ-26483327	0
Q7L7X3	K-252a	0
Q7L7X3	KW-2449	0
Q7L7X3	LY-2584702	0
Q7L7X3	Lestaurtinib	0
Q7L7X3	Linsitinib	0
Q7L7X3	Losmapimod	0
Q7L7X3	MK-1775	0
Q7L7X3	MK-2206	0
Q7L7X3	MK-5108	0
Q7L7X3	MLN-8054	0
Q7L7X3	Milciclib	0
Q7L7X3	Momelotinib	0
Q7L7X3	Motesanib	0
Q7L7X3	OTS-167	1
Q7L7X3	Orantinib	0
Q7L7X3	P-276-00	0
Q7L7X3	PD-325901	0
Q7L7X3	PF-03814735	0
Q7L7X3	PF-3758309	0
Q7L7X3	PF-477736	0
Q7L7X3	PF-562271	0
Q7L7X3	PH-797804	0
Q7L7X3	PHA-793887	0
Q7L7X3	Pacritinib	0
Q7L7X3	Pexidartinib	0
Q7L7X3	Pimasertib	0
Q7L7X3	Ponatinib	0
Q7L7X3	R-547	0
Q7L7X3	RDEA-436	0
Q7L7X3	RGB-286638	0
Q7L7X3	Ro-4987655	0
Q7L7X3	Ro-5126766	0
Q7L7X3	Ruboxistaurin	0
Q7L7X3	SAR-407899	0
Q7L7X3	SB-1317	0
Q7L7X3	SCH-900776	0
Q7L7X3	SGI-1776	0
Q7L7X3	Sapanisertib	0
Q7L7X3	Silmitasertib	0
Q7L7X3	Sonolisib	0
Q7L7X3	Sotrastaurin	0
Q7L7X3	TAK-733	0
Q7L7X3	TAK-901	0
Q7L7X3	TG-100572	0
Q7L7X3	Talmapimod	0
Q7L7X3	Tanzisertib	0
Q7L7X3	Tesevatinib	0
Q7L7X3	Tozasertib	0
Q7L7X3	Trametinib	0
Q7L7X3	UCN-01	0
Q7L7X3	Uprosertib	0
Q7L7X3	VX-702	0
Q7L7X3	XL-019	0
Q7L7X3	XL-228	0
Q7L7X3	XL-413	0
Q7L7X3	Y-39983	0
Q8N4C8	AEW-541	0
Q8N4C8	AMG-208	0
Q8N4C8	AMG-900	0
Q8N4C8	AT-13148	0
Q8N4C8	AT-7519	0
Q8N4C8	AT-9283	0
Q8N4C8	AZD-1208	0
Q8N4C8	AZD-7762	0
Q8N4C8	AZD-8330	0
Q8N4C8	Abemaciclib	0
Q8N4C8	Alisertib	0
Q8N4C8	Alvocidib	0
Q8N4C8	BI-847325	0
Q8N4C8	BMS-690514	0
Q8N4C8	BMS-754807	0
Q8N4C8	Bafetinib	0
Q8N4C8	Barasertib_HQPA	0
Q8N4C8	Bosutinib	0
Q8N4C8	Brivanib_alaninate	0
Q8N4C8	CH-5183284	0
Q8N4C8	CP-547632	0
Q8N4C8	Cerdulatinib	0
Q8N4C8	Cobimetinib	0
Q8N4C8	Crenolanib	0
Q8N4C8	Cyc-116	0
Q8N4C8	Dabrafenib	0
Q8N4C8	Danusertib	0
Q8N4C8	Dasatinib	0
Q8N4C8	Defactinib	0
Q8N4C8	Dinaciclib	0
Q8N4C8	Dovitinib	0
Q8N4C8	GDC-0994	0
Q8N4C8	GSK-1059615	0
Q8N4C8	GSK-2110183	0
Q8N4C8	GSK-690693	0
Q8N4C8	Galunisertib	1
Q8N4C8	Gilteritinib	0
Q8N4C8	JNJ-26483327	0
Q8N4C8	K-252a	0
Q8N4C8	KW-2449	0
Q8N4C8	LY-2584702	0
Q8N4C8	Lestaurtinib	0
Q8N4C8	Linsitinib	0
Q8N4C8	Losmapimod	0
Q8N4C8	MK-1775	0
Q8N4C8	MK-2206	0
Q8N4C8	MK-5108	0
Q8N4C8	MLN-8054	0
Q8N4C8	Milciclib	0
Q8N4C8	Momelotinib	0
Q8N4C8	Motesanib	0
Q8N4C8	OTS-167	0
Q8N4C8	Orantinib	0
Q8N4C8	P-276-00	0
Q8N4C8	PD-325901	0
Q8N4C8	PF-03814735	0
Q8N4C8	PF-3758309	0
Q8N4C8	PF-477736	1
Q8N4C8	PF-562271	0
Q8N4C8	PH-797804	0
Q8N4C8	PHA-793887	0
Q8N4C8	Pacritinib	0
Q8N4C8	Pexidartinib	0
Q8N4C8	Pimasertib	0
Q8N4C8	Ponatinib	0
Q8N4C8	R-547	0
Q8N4C8	RDEA-436	0
Q8N4C8	RGB-286638	0
Q8N4C8	Ro-4987655	0
Q8N4C8	Ro-5126766	0
Q8N4C8	Ruboxistaurin	0
Q8N4C8	SAR-407899	0
Q8N4C8	SB-1317	0
Q8N4C8	SCH-900776	0
Q8N4C8	SGI-1776	0
Q8N4C8	Sapanisertib	0
Q8N4C8	Silmitasertib	0
Q8N4C8	Sonolisib	0
Q8N4C8	Sotrastaurin	0
Q8N4C8	TAK-733	0
Q8N4C8	TAK-901	0
Q8N4C8	TG-100572	0
Q8N4C8	Talmapimod	0
Q8N4C8	Tanzisertib	0
Q8N4C8	Tesevatinib	0
Q8N4C8	Tozasertib	0
Q8N4C8	Trametinib	0
Q8N4C8	UCN-01	0
Q8N4C8	Uprosertib	0
Q8N4C8	VX-702	0
Q8N4C8	XL-019	0
Q8N4C8	XL-228	0
Q8N4C8	XL-413	0
Q8N4C8	Y-39983	0
Q8NEV1	AEW-541	0
Q8NEV1	AMG-208	0
Q8NEV1	AMG-900	0
Q8NEV1	AT-13148	0
Q8NEV1	AT-7519	0
Q8NEV1	AT-9283	0
Q8NEV1	AZD-1208	0
Q8NEV1	AZD-7762	0
Q8NEV1	AZD-8330	0
Q8NEV1	Abemaciclib	1
Q8NEV1	Alisertib	0
Q8NEV1	Alvocidib	0
Q8NEV1	BI-847325	0
Q8NEV1	BMS-690514	0
Q8NEV1	BMS-754807	0
Q8NEV1	Bafetinib	0
Q8NEV1	Barasertib_HQPA	0
Q8NEV1	Bosutinib	0
Q8NEV1	Brivanib_alaninate	0
Q8NEV1	CH-5183284	0
Q8NEV1	CP-547632	0
Q8NEV1	Cerdulatinib	0
Q8NEV1	Cobimetinib	0
Q8NEV1	Crenolanib	0
Q8NEV1	Cyc-116	0
Q8NEV1	Dabrafenib	0
Q8NEV1	Danusertib	0
Q8NEV1	Dasatinib	0
Q8NEV1	Defactinib	0
Q8NEV1	Dinaciclib	0
Q8NEV1	Dovitinib	0
Q8NEV1	GDC-0994	0
Q8NEV1	GSK-1059615	1
Q8NEV1	GSK-2110183	0
Q8NEV1	GSK-690693	0
Q8NEV1	Galunisertib	0
Q8NEV1	Gilteritinib	0
Q8NEV1	JNJ-26483327	0
Q8NEV1	K-252a	0
Q8NEV1	KW-2449	0
Q8NEV1	LY-2584702	0
Q8NEV1	Lestaurtinib	0
Q8NEV1	Linsitinib	0
Q8NEV1	Losmapimod	0
Q8NEV1	MK-1775	0
Q8NEV1	MK-2206	0
Q8NEV1	MK-5108	0
Q8NEV1	MLN-8054	0
Q8NEV1	Milciclib	0
Q8NEV1	Momelotinib	0
Q8NEV1	Motesanib	0
Q8NEV1	OTS-167	1
Q8NEV1	Orantinib	0
Q8NEV1	P-276-00	0
Q8NEV1	PD-325901	0
Q8NEV1	PF-03814735	0
Q8NEV1	PF-3758309	0
Q8NEV1	PF-477736	0
Q8NEV1	PF-562271	0
Q8NEV1	PH-797804	0
Q8NEV1	PHA-793887	0
Q8NEV1	Pacritinib	0
Q8NEV1	Pexidartinib	0
Q8NEV1	Pimasertib	0
Q8NEV1	Ponatinib	0
Q8NEV1	R-547	0
Q8NEV1	RDEA-436	0
Q8NEV1	RGB-286638	1
Q8NEV1	Ro-4987655	0
Q8NEV1	Ro-5126766	0
Q8NEV1	Ruboxistaurin	0
Q8NEV1	SAR-407899	0
Q8NEV1	SB-1317	0
Q8NEV1	SCH-900776	0
Q8NEV1	SGI-1776	0
Q8NEV1	Sapanisertib	0
Q8NEV1	Silmitasertib	1
Q8NEV1	Sonolisib	0
Q8NEV1	Sotrastaurin	0
Q8NEV1	TAK-733	0
Q8NEV1	TAK-901	0
Q8NEV1	TG-100572	0
Q8NEV1	Talmapimod	0
Q8NEV1	Tanzisertib	0
Q8NEV1	Tesevatinib	0
Q8NEV1	Tozasertib	0
Q8NEV1	Trametinib	0
Q8NEV1	UCN-01	0
Q8NEV1	Uprosertib	0
Q8NEV1	VX-702	0
Q8NEV1	XL-019	0
Q8NEV1	XL-228	0
Q8NEV1	XL-413	1
Q8NEV1	Y-39983	0
Q8TD08	AEW-541	0
Q8TD08	AMG-208	0
Q8TD08	AMG-900	0
Q8TD08	AT-13148	0
Q8TD08	AT-7519	0
Q8TD08	AT-9283	0
Q8TD08	AZD-1208	0
Q8TD08	AZD-7762	0
Q8TD08	AZD-8330	0
Q8TD08	Abemaciclib	0
Q8TD08	Alisertib	0
Q8TD08	Alvocidib	0
Q8TD08	BI-847325	0
Q8TD08	BMS-690514	0
Q8TD08	BMS-754807	0
Q8TD08	Bafetinib	0
Q8TD08	Barasertib_HQPA	0
Q8TD08	Bosutinib	0
Q8TD08	Brivanib_alaninate	0
Q8TD08	CH-5183284	0
Q8TD08	CP-547632	0
Q8TD08	Cerdulatinib	0
Q8TD08	Cobimetinib	0
Q8TD08	Crenolanib	0
Q8TD08	Cyc-116	0
Q8TD08	Dabrafenib	0
Q8TD08	Danusertib	0
Q8TD08	Dasatinib	0
Q8TD08	Defactinib	0
Q8TD08	Dinaciclib	0
Q8TD08	Dovitinib	0
Q8TD08	GDC-0994	0
Q8TD08	GSK-1059615	0
Q8TD08	GSK-2110183	0
Q8TD08	GSK-690693	0
Q8TD08	Galunisertib	0
Q8TD08	Gilteritinib	0
Q8TD08	JNJ-26483327	0
Q8TD08	K-252a	0
Q8TD08	KW-2449	0
Q8TD08	LY-2584702	0
Q8TD08	Lestaurtinib	0
Q8TD08	Linsitinib	0
Q8TD08	Losmapimod	0
Q8TD08	MK-1775	0
Q8TD08	MK-2206	0
Q8TD08	MK-5108	0
Q8TD08	MLN-8054	0
Q8TD08	Milciclib	0
Q8TD08	Momelotinib	0
Q8TD08	Motesanib	0
Q8TD08	OTS-167	0
Q8TD08	Orantinib	0
Q8TD08	P-276-00	0
Q8TD08	PD-325901	0
Q8TD08	PF-03814735	0
Q8TD08	PF-3758309	0
Q8TD08	PF-477736	0
Q8TD08	PF-562271	0
Q8TD08	PH-797804	0
Q8TD08	PHA-793887	0
Q8TD08	Pacritinib	0
Q8TD08	Pexidartinib	0
Q8TD08	Pimasertib	0
Q8TD08	Ponatinib	0
Q8TD08	R-547	1
Q8TD08	RDEA-436	0
Q8TD08	RGB-286638	0
Q8TD08	Ro-4987655	0
Q8TD08	Ro-5126766	0
Q8TD08	Ruboxistaurin	0
Q8TD08	SAR-407899	0
Q8TD08	SB-1317	0
Q8TD08	SCH-900776	0
Q8TD08	SGI-1776	0
Q8TD08	Sapanisertib	0
Q8TD08	Silmitasertib	0
Q8TD08	Sonolisib	0
Q8TD08	Sotrastaurin	0
Q8TD08	TAK-733	0
Q8TD08	TAK-901	0
Q8TD08	TG-100572	0
Q8TD08	Talmapimod	0
Q8TD08	Tanzisertib	0
Q8TD08	Tesevatinib	0
Q8TD08	Tozasertib	0
Q8TD08	Trametinib	0
Q8TD08	UCN-01	0
Q8TD08	Uprosertib	0
Q8TD08	VX-702	0
Q8TD08	XL-019	0
Q8TD08	XL-228	0
Q8TD08	XL-413	0
Q8TD08	Y-39983	0
Q8TDX7	AEW-541	0
Q8TDX7	AMG-208	0
Q8TDX7	AMG-900	0
Q8TDX7	AT-13148	0
Q8TDX7	AT-7519	0
Q8TDX7	AT-9283	0
Q8TDX7	AZD-1208	0
Q8TDX7	AZD-7762	0
Q8TDX7	AZD-8330	0
Q8TDX7	Abemaciclib	0
Q8TDX7	Alisertib	0
Q8TDX7	Alvocidib	0
Q8TDX7	BI-847325	0
Q8TDX7	BMS-690514	0
Q8TDX7	BMS-754807	0
Q8TDX7	Bafetinib	0
Q8TDX7	Barasertib_HQPA	0
Q8TDX7	Bosutinib	0
Q8TDX7	Brivanib_alaninate	0
Q8TDX7	CH-5183284	0
Q8TDX7	CP-547632	0
Q8TDX7	Cerdulatinib	0
Q8TDX7	Cobimetinib	0
Q8TDX7	Crenolanib	0
Q8TDX7	Cyc-116	0
Q8TDX7	Dabrafenib	0
Q8TDX7	Danusertib	0
Q8TDX7	Dasatinib	0
Q8TDX7	Defactinib	0
Q8TDX7	Dinaciclib	0
Q8TDX7	Dovitinib	0
Q8TDX7	GDC-0994	0
Q8TDX7	GSK-1059615	0
Q8TDX7	GSK-2110183	0
Q8TDX7	GSK-690693	0
Q8TDX7	Galunisertib	0
Q8TDX7	Gilteritinib	0
Q8TDX7	JNJ-26483327	0
Q8TDX7	K-252a	1
Q8TDX7	KW-2449	0
Q8TDX7	LY-2584702	0
Q8TDX7	Lestaurtinib	0
Q8TDX7	Linsitinib	0
Q8TDX7	Losmapimod	0
Q8TDX7	MK-1775	0
Q8TDX7	MK-2206	0
Q8TDX7	MK-5108	0
Q8TDX7	MLN-8054	0
Q8TDX7	Milciclib	0
Q8TDX7	Momelotinib	0
Q8TDX7	Motesanib	0
Q8TDX7	OTS-167	0
Q8TDX7	Orantinib	0
Q8TDX7	P-276-00	0
Q8TDX7	PD-325901	0
Q8TDX7	PF-03814735	0
Q8TDX7	PF-3758309	0
Q8TDX7	PF-477736	0
Q8TDX7	PF-562271	0
Q8TDX7	PH-797804	0
Q8TDX7	PHA-793887	0
Q8TDX7	Pacritinib	0
Q8TDX7	Pexidartinib	0
Q8TDX7	Pimasertib	0
Q8TDX7	Ponatinib	0
Q8TDX7	R-547	0
Q8TDX7	RDEA-436	0
Q8TDX7	RGB-286638	0
Q8TDX7	Ro-4987655	0
Q8TDX7	Ro-5126766	0
Q8TDX7	Ruboxistaurin	0
Q8TDX7	SAR-407899	0
Q8TDX7	SB-1317	0
Q8TDX7	SCH-900776	0
Q8TDX7	SGI-1776	0
Q8TDX7	Sapanisertib	0
Q8TDX7	Silmitasertib	0
Q8TDX7	Sonolisib	0
Q8TDX7	Sotrastaurin	0
Q8TDX7	TAK-733	0
Q8TDX7	TAK-901	0
Q8TDX7	TG-100572	0
Q8TDX7	Talmapimod	0
Q8TDX7	Tanzisertib	0
Q8TDX7	Tesevatinib	0
Q8TDX7	Tozasertib	0
Q8TDX7	Trametinib	0
Q8TDX7	UCN-01	0
Q8TDX7	Uprosertib	0
Q8TDX7	VX-702	0
Q8TDX7	XL-019	0
Q8TDX7	XL-228	0
Q8TDX7	XL-413	0
Q8TDX7	Y-39983	0
Q92918	AEW-541	0
Q92918	AMG-208	0
Q92918	AMG-900	0
Q92918	AT-13148	0
Q92918	AT-7519	0
Q92918	AT-9283	0
Q92918	AZD-1208	0
Q92918	AZD-7762	0
Q92918	AZD-8330	0
Q92918	Abemaciclib	0
Q92918	Alisertib	0
Q92918	Alvocidib	0
Q92918	BI-847325	0
Q92918	BMS-690514	0
Q92918	BMS-754807	0
Q92918	Bafetinib	0
Q92918	Barasertib_HQPA	0
Q92918	Bosutinib	0
Q92918	Brivanib_alaninate	0
Q92918	CH-5183284	0
Q92918	CP-547632	0
Q92918	Cerdulatinib	0
Q92918	Cobimetinib	0
Q92918	Crenolanib	0
Q92918	Cyc-116	0
Q92918	Dabrafenib	0
Q92918	Danusertib	0
Q92918	Dasatinib	0
Q92918	Defactinib	0
Q92918	Dinaciclib	0
Q92918	Dovitinib	0
Q92918	GDC-0994	0
Q92918	GSK-1059615	0
Q92918	GSK-2110183	0
Q92918	GSK-690693	0
Q92918	Galunisertib	0
Q92918	Gilteritinib	0
Q92918	JNJ-26483327	0
Q92918	K-252a	0
Q92918	KW-2449	0
Q92918	LY-2584702	0
Q92918	Lestaurtinib	0
Q92918	Linsitinib	0
Q92918	Losmapimod	0
Q92918	MK-1775	0
Q92918	MK-2206	0
Q92918	MK-5108	0
Q92918	MLN-8054	0
Q92918	Milciclib	0
Q92918	Momelotinib	0
Q92918	Motesanib	1
Q92918	OTS-167	0
Q92918	Orantinib	0
Q92918	P-276-00	0
Q92918	PD-325901	0
Q92918	PF-03814735	0
Q92918	PF-3758309	0
Q92918	PF-477736	0
Q92918	PF-562271	0
Q92918	PH-797804	0
Q92918	PHA-793887	0
Q92918	Pacritinib	0
Q92918	Pexidartinib	0
Q92918	Pimasertib	0
Q92918	Ponatinib	0
Q92918	R-547	0
Q92918	RDEA-436	0
Q92918	RGB-286638	0
Q92918	Ro-4987655	0
Q92918	Ro-5126766	0
Q92918	Ruboxistaurin	0
Q92918	SAR-407899	0
Q92918	SB-1317	0
Q92918	SCH-900776	0
Q92918	SGI-1776	0
Q92918	Sapanisertib	0
Q92918	Silmitasertib	0
Q92918	Sonolisib	0
Q92918	Sotrastaurin	0
Q92918	TAK-733	0
Q92918	TAK-901	0
Q92918	TG-100572	0
Q92918	Talmapimod	0
Q92918	Tanzisertib	0
Q92918	Tesevatinib	0
Q92918	Tozasertib	0
Q92918	Trametinib	0
Q92918	UCN-01	0
Q92918	Uprosertib	0
Q92918	VX-702	0
Q92918	XL-019	0
Q92918	XL-228	1
Q92918	XL-413	0
Q92918	Y-39983	0
Q96GD4	AEW-541	0
Q96GD4	AMG-208	0
Q96GD4	AMG-900	1
Q96GD4	AT-13148	0
Q96GD4	AT-7519	0
Q96GD4	AT-9283	1
Q96GD4	AZD-1208	0
Q96GD4	AZD-7762	0
Q96GD4	AZD-8330	0
Q96GD4	Abemaciclib	0
Q96GD4	Alisertib	0
Q96GD4	Alvocidib	0
Q96GD4	BI-847325	0
Q96GD4	BMS-690514	0
Q96GD4	BMS-754807	0
Q96GD4	Bafetinib	0
Q96GD4	Barasertib_HQPA	1
Q96GD4	Bosutinib	0
Q96GD4	Brivanib_alaninate	0
Q96GD4	CH-5183284	0
Q96GD4	CP-547632	0
Q96GD4	Cerdulatinib	0
Q96GD4	Cobimetinib	0
Q96GD4	Crenolanib	0
Q96GD4	Cyc-116	0
Q96GD4	Dabrafenib	0
Q96GD4	Danusertib	0
Q96GD4	Dasatinib	0
Q96GD4	Defactinib	0
Q96GD4	Dinaciclib	0
Q96GD4	Dovitinib	0
Q96GD4	GDC-0994	0
Q96GD4	GSK-1059615	0
Q96GD4	GSK-2110183	0
Q96GD4	GSK-690693	0
Q96GD4	Galunisertib	0
Q96GD4	Gilteritinib	0
Q96GD4	JNJ-26483327	0
Q96GD4	K-252a	0
Q96GD4	KW-2449	0
Q96GD4	LY-2584702	0
Q96GD4	Lestaurtinib	0
Q96GD4	Linsitinib	0
Q96GD4	Losmapimod	0
Q96GD4	MK-1775	0
Q96GD4	MK-2206	0
Q96GD4	MK-5108	0
Q96GD4	MLN-8054	0
Q96GD4	Milciclib	0
Q96GD4	Momelotinib	0
Q96GD4	Motesanib	0
Q96GD4	OTS-167	0
Q96GD4	Orantinib	0
Q96GD4	P-276-00	0
Q96GD4	PD-325901	0
Q96GD4	PF-03814735	1
Q96GD4	PF-3758309	0
Q96GD4	PF-477736	0
Q96GD4	PF-562271	0
Q96GD4	PH-797804	0
Q96GD4	PHA-793887	0
Q96GD4	Pacritinib	0
Q96GD4	Pexidartinib	0
Q96GD4	Pimasertib	0
Q96GD4	Ponatinib	0
Q96GD4	R-547	0
Q96GD4	RDEA-436	0
Q96GD4	RGB-286638	0
Q96GD4	Ro-4987655	0
Q96GD4	Ro-5126766	0
Q96GD4	Ruboxistaurin	0
Q96GD4	SAR-407899	0
Q96GD4	SB-1317	0
Q96GD4	SCH-900776	0
Q96GD4	SGI-1776	0
Q96GD4	Sapanisertib	0
Q96GD4	Silmitasertib	0
Q96GD4	Sonolisib	0
Q96GD4	Sotrastaurin	0
Q96GD4	TAK-733	0
Q96GD4	TAK-901	0
Q96GD4	TG-100572	0
Q96GD4	Talmapimod	0
Q96GD4	Tanzisertib	0
Q96GD4	Tesevatinib	0
Q96GD4	Tozasertib	0
Q96GD4	Trametinib	0
Q96GD4	UCN-01	0
Q96GD4	Uprosertib	0
Q96GD4	VX-702	0
Q96GD4	XL-019	0
Q96GD4	XL-228	1
Q96GD4	XL-413	0
Q96GD4	Y-39983	0
Q96L34	AEW-541	0
Q96L34	AMG-208	0
Q96L34	AMG-900	0
Q96L34	AT-13148	0
Q96L34	AT-7519	0
Q96L34	AT-9283	0
Q96L34	AZD-1208	0
Q96L34	AZD-7762	0
Q96L34	AZD-8330	0
Q96L34	Abemaciclib	0
Q96L34	Alisertib	0
Q96L34	Alvocidib	0
Q96L34	BI-847325	0
Q96L34	BMS-690514	0
Q96L34	BMS-754807	0
Q96L34	Bafetinib	0
Q96L34	Barasertib_HQPA	0
Q96L34	Bosutinib	0
Q96L34	Brivanib_alaninate	0
Q96L34	CH-5183284	0
Q96L34	CP-547632	0
Q96L34	Cerdulatinib	0
Q96L34	Cobimetinib	0
Q96L34	Crenolanib	1
Q96L34	Cyc-116	0
Q96L34	Dabrafenib	0
Q96L34	Danusertib	0
Q96L34	Dasatinib	0
Q96L34	Defactinib	0
Q96L34	Dinaciclib	0
Q96L34	Dovitinib	0
Q96L34	GDC-0994	0
Q96L34	GSK-1059615	0
Q96L34	GSK-2110183	0
Q96L34	GSK-690693	0
Q96L34	Galunisertib	0
Q96L34	Gilteritinib	0
Q96L34	JNJ-26483327	0
Q96L34	K-252a	1
Q96L34	KW-2449	0
Q96L34	LY-2584702	0
Q96L34	Lestaurtinib	0
Q96L34	Linsitinib	0
Q96L34	Losmapimod	0
Q96L34	MK-1775	0
Q96L34	MK-2206	0
Q96L34	MK-5108	0
Q96L34	MLN-8054	0
Q96L34	Milciclib	0
Q96L34	Momelotinib	0
Q96L34	Motesanib	0
Q96L34	OTS-167	0
Q96L34	Orantinib	0
Q96L34	P-276-00	0
Q96L34	PD-325901	0
Q96L34	PF-03814735	1
Q96L34	PF-3758309	1
Q96L34	PF-477736	0
Q96L34	PF-562271	0
Q96L34	PH-797804	0
Q96L34	PHA-793887	0
Q96L34	Pacritinib	0
Q96L34	Pexidartinib	0
Q96L34	Pimasertib	0
Q96L34	Ponatinib	0
Q96L34	R-547	0
Q96L34	RDEA-436	0
Q96L34	RGB-286638	0
Q96L34	Ro-4987655	0
Q96L34	Ro-5126766	0
Q96L34	Ruboxistaurin	0
Q96L34	SAR-407899	0
Q96L34	SB-1317	0
Q96L34	SCH-900776	0
Q96L34	SGI-1776	0
Q96L34	Sapanisertib	0
Q96L34	Silmitasertib	0
Q96L34	Sonolisib	0
Q96L34	Sotrastaurin	0
Q96L34	TAK-733	0
Q96L34	TAK-901	0
Q96L34	TG-100572	0
Q96L34	Talmapimod	0
Q96L34	Tanzisertib	0
Q96L34	Tesevatinib	0
Q96L34	Tozasertib	0
Q96L34	Trametinib	0
Q96L34	UCN-01	1
Q96L34	Uprosertib	0
Q96L34	VX-702	0
Q96L34	XL-019	0
Q96L34	XL-228	0
Q96L34	XL-413	0
Q96L34	Y-39983	0
Q96NX5	AEW-541	0
Q96NX5	AMG-208	0
Q96NX5	AMG-900	0
Q96NX5	AT-13148	0
Q96NX5	AT-7519	0
Q96NX5	AT-9283	0
Q96NX5	AZD-1208	0
Q96NX5	AZD-7762	0
Q96NX5	AZD-8330	0
Q96NX5	Abemaciclib	0
Q96NX5	Alisertib	0
Q96NX5	Alvocidib	0
Q96NX5	BI-847325	0
Q96NX5	BMS-690514	0
Q96NX5	BMS-754807	0
Q96NX5	Bafetinib	0
Q96NX5	Barasertib_HQPA	0
Q96NX5	Bosutinib	0
Q96NX5	Brivanib_alaninate	0
Q96NX5	CH-5183284	0
Q96NX5	CP-547632	0
Q96NX5	Cerdulatinib	0
Q96NX5	Cobimetinib	0
Q96NX5	Crenolanib	0
Q96NX5	Cyc-116	0
Q96NX5	Dabrafenib	0
Q96NX5	Danusertib	0
Q96NX5	Dasatinib	0
Q96NX5	Defactinib	0
Q96NX5	Dinaciclib	0
Q96NX5	Dovitinib	1
Q96NX5	GDC-0994	0
Q96NX5	GSK-1059615	0
Q96NX5	GSK-2110183	0
Q96NX5	GSK-690693	0
Q96NX5	Galunisertib	0
Q96NX5	Gilteritinib	0
Q96NX5	JNJ-26483327	0
Q96NX5	K-252a	0
Q96NX5	KW-2449	0
Q96NX5	LY-2584702	0
Q96NX5	Lestaurtinib	0
Q96NX5	Linsitinib	0
Q96NX5	Losmapimod	0
Q96NX5	MK-1775	0
Q96NX5	MK-2206	0
Q96NX5	MK-5108	0
Q96NX5	MLN-8054	0
Q96NX5	Milciclib	0
Q96NX5	Momelotinib	0
Q96NX5	Motesanib	0
Q96NX5	OTS-167	0
Q96NX5	Orantinib	0
Q96NX5	P-276-00	0
Q96NX5	PD-325901	0
Q96NX5	PF-03814735	0
Q96NX5	PF-3758309	0
Q96NX5	PF-477736	0
Q96NX5	PF-562271	0
Q96NX5	PH-797804	0
Q96NX5	PHA-793887	0
Q96NX5	Pacritinib	0
Q96NX5	Pexidartinib	0
Q96NX5	Pimasertib	0
Q96NX5	Ponatinib	0
Q96NX5	R-547	0
Q96NX5	RDEA-436	0
Q96NX5	RGB-286638	0
Q96NX5	Ro-4987655	0
Q96NX5	Ro-5126766	0
Q96NX5	Ruboxistaurin	0
Q96NX5	SAR-407899	0
Q96NX5	SB-1317	0
Q96NX5	SCH-900776	0
Q96NX5	SGI-1776	0
Q96NX5	Sapanisertib	0
Q96NX5	Silmitasertib	0
Q96NX5	Sonolisib	0
Q96NX5	Sotrastaurin	0
Q96NX5	TAK-733	0
Q96NX5	TAK-901	0
Q96NX5	TG-100572	0
Q96NX5	Talmapimod	0
Q96NX5	Tanzisertib	0
Q96NX5	Tesevatinib	0
Q96NX5	Tozasertib	0
Q96NX5	Trametinib	0
Q96NX5	UCN-01	0
Q96NX5	Uprosertib	0
Q96NX5	VX-702	0
Q96NX5	XL-019	0
Q96NX5	XL-228	0
Q96NX5	XL-413	0
Q96NX5	Y-39983	0
Q96RR4	AEW-541	0
Q96RR4	AMG-208	0
Q96RR4	AMG-900	0
Q96RR4	AT-13148	0
Q96RR4	AT-7519	0
Q96RR4	AT-9283	0
Q96RR4	AZD-1208	0
Q96RR4	AZD-7762	0
Q96RR4	AZD-8330	0
Q96RR4	Abemaciclib	0
Q96RR4	Alisertib	0
Q96RR4	Alvocidib	0
Q96RR4	BI-847325	0
Q96RR4	BMS-690514	0
Q96RR4	BMS-754807	0
Q96RR4	Bafetinib	0
Q96RR4	Barasertib_HQPA	0
Q96RR4	Bosutinib	0
Q96RR4	Brivanib_alaninate	0
Q96RR4	CH-5183284	0
Q96RR4	CP-547632	0
Q96RR4	Cerdulatinib	0
Q96RR4	Cobimetinib	0
Q96RR4	Crenolanib	0
Q96RR4	Cyc-116	0
Q96RR4	Dabrafenib	0
Q96RR4	Danusertib	0
Q96RR4	Dasatinib	0
Q96RR4	Defactinib	0
Q96RR4	Dinaciclib	0
Q96RR4	Dovitinib	0
Q96RR4	GDC-0994	0
Q96RR4	GSK-1059615	0
Q96RR4	GSK-2110183	0
Q96RR4	GSK-690693	0
Q96RR4	Galunisertib	0
Q96RR4	Gilteritinib	0
Q96RR4	JNJ-26483327	0
Q96RR4	K-252a	0
Q96RR4	KW-2449	0
Q96RR4	LY-2584702	0
Q96RR4	Lestaurtinib	0
