Kinase pair (UniprotID1 - UniprotID2)	Max. TM-Score	Max. Seq. Id.	PocketVec distance	Exp. Prof. Jaccard Similarity
P48729-Q13464	0.8733	30.357	0.1784	0.0
P48729-Q13705	0.88851	32.258	0.1805	0.0
P48729-Q13873	0.88025	30.242	0.2036	0.0
P48729-Q13976	0.87581	34.221	0.1657	0.0
P48729-Q15759	0.90092	30.279	0.1558	0.0
P48729-Q16512	0.89279	35.102	0.2008	0.0
P48729-Q16539	0.90161	31.933	0.1967	0.0
P48729-Q2M2I8	0.91395	34.711	0.1956	0.0
P48729-Q5VT25	0.88677	26.295	0.1818	0.0
P48729-Q6DT37	0.88234	35.125	0.2174	0.0
P48729-Q6P5Z2	0.88302	31.2	0.1592	0.0
P48729-Q6PHR2	0.82895	30.579	0.1873	0.0
P48729-Q7L7X3	0.85508	30.385	0.1637	0.0
P48729-Q8NEV1	0.7738	25.911	0.1594	0.0
P48729-Q8TD19	0.85427	32.558	0.209	0.0
P48729-Q96GD4	0.81132	24.891	0.1421	0.0
P48729-Q9H093	0.83599	33.175	0.1621	0.0
P48729-Q9H0K1	0.87524	29.918	0.1766	0.0
P48729-Q9HAZ1	0.86219	40.794	0.1689	0.0
P48729-Q9NQU5	0.8865	32.068	0.1719	0.0
P48729-Q9NSY1	0.91369	34.043	0.1745	0.0
P48729-Q9UBE8	0.88188	34.981	0.1427	0.0
P48729-Q9UK32	0.76725	31.752	0.1857	0.0
P48729-Q9UPZ9	0.8939	30.279	0.1678	0.0
P48729-Q9Y572	0.89547	31.95	0.1955	0.0
P48729-Q9Y5S2	0.86016	27.888	0.1702	0.0
P48729-Q9Y616	0.83049	26.772	0.1946	0.0
P48729-Q9Y6E0	0.8589	28.333	0.1775	0.0
P48730-P49137	0.85745	32.669	0.1744	0.0
P48730-P49674	0.76263	33.913	0.1578	0.0
P48730-P49759	0.77333	31.89	0.1653	0.0
P48730-P49760	0.87294	29.918	0.1558	0.0
P48730-P49840	0.88989	36.232	0.1896	0.0
P48730-P49841	0.89289	37.778	0.1491	0.0
P48730-P50613	0.91962	36.179	0.1612	0.0
P48730-P50750	0.88879	31.915	0.1805	0.0
P48730-P51817	0.87098	31.405	0.1814	0.0
P48730-P54646	0.94778	33.2	0.1607	0.0
P48730-P68400	0.87009	27.984	0.134	0.0
P48730-Q00536	0.83959	31.2	0.1567	0.0
P48730-Q02750	0.83203	31.799	0.162	0.0
P48730-Q04759	0.94608	32.806	0.152	0.0
P48730-Q05655	0.93292	31.225	0.1889	0.0
P48730-Q13043	0.88321	32.906	0.1599	0.0
P48730-Q13163	0.80951	30.328	0.2208	0.0
P48730-Q13188	0.88175	32.051	0.1603	0.0
P48730-Q13464	0.9239	31.6	0.1726	0.0
P48730-Q13705	0.85623	28.829	0.1806	0.0
P48730-Q13873	0.86638	28.634	0.155	0.0
P48730-Q13976	0.95532	33.871	0.1474	0.0
P48730-Q15759	0.87006	32.365	0.1748	0.0
P48730-Q16512	0.94987	35.772	0.147	0.0
P48730-Q16539	0.94432	32.0	0.167	0.0
P48730-Q2M2I8	0.8689	33.61	0.1421	0.0
P48730-Q5VT25	0.89739	32.231	0.1714	0.0
P48730-Q6DT37	0.87639	36.444	0.1431	0.0
P48730-Q6P5Z2	0.94051	33.6	0.1858	0.0
P48730-Q6PHR2	0.9426	33.6	0.1812	0.0
P48730-Q7L7X3	0.95663	36.111	0.1545	0.0
P48730-Q8NEV1	0.82742	29.707	0.1997	0.0
P48730-Q8TD19	0.86938	29.741	0.1828	0.0
P48730-Q96GD4	0.86802	31.466	0.1744	0.0
P48730-Q9H093	0.8747	30.29	0.1769	0.0
P48730-Q9H0K1	0.87661	31.933	0.1652	0.0
P48730-Q9HAZ1	0.82589	33.981	0.1558	0.0
P48730-Q9NQU5	0.83829	31.884	0.1719	0.0
P48730-Q9NSY1	0.78845	32.787	0.1385	0.0
P48730-Q9UBE8	0.83525	32.353	0.1733	0.0
P48730-Q9UK32	0.89334	31.837	0.1712	0.0
P48730-Q9UPZ9	0.89816	31.557	0.1365	0.0
P48730-Q9Y572	0.87601	38.739	0.1584	0.0
P48730-Q9Y5S2	0.83447	32.411	0.157	0.0
P48730-Q9Y616	0.94944	32.806	0.1641	0.0
P48730-Q9Y6E0	0.8755	29.661	0.1625	0.0
P49137-P49674	0.90905	32.53	0.1985	0.0
P49137-P49759	0.90028	28.916	0.1902	0.0
P49137-P49760	0.95938	46.154	0.1749	0.0
P49137-P49840	0.85926	35.918	0.1686	0.0
P49137-P49841	0.89993	32.4	0.2269	0.0
P49137-P50613	0.92023	31.405	0.1766	0.0
P49137-P50750	0.91773	35.081	0.17	0.0
P49137-P51817	0.89009	32.946	0.1541	0.0
P49137-P54646	0.91173	34.677	0.1867	0.0
P49137-P68400	0.93281	36.842	0.1561	0.0
P49137-Q00536	0.84403	31.646	0.1602	0.0
P49137-Q02750	0.93181	37.652	0.2048	0.0
P49137-Q04759	0.91398	39.344	0.1853	0.0
P49137-Q05655	0.82826	29.954	0.1838	0.0
P49137-Q13043	0.81291	33.607	0.1943	0.0
P49137-Q13163	0.82447	35.885	0.1621	0.0
P49137-Q13188	0.83302	29.675	0.1648	0.0
P49137-Q13464	0.90446	28.968	0.1862	0.0
P49137-Q13705	0.92714	34.0	0.1841	0.0
P49137-Q13873	0.89341	30.488	0.1848	0.0
P49137-Q13976	0.94597	32.52	0.1772	0.0
P49137-Q15759	0.92846	36.437	0.1706	0.0
P49137-Q16512	0.91007	32.389	0.181	0.0
P49137-Q16539	0.86608	27.16	0.1696	0.0
P49137-Q2M2I8	0.94225	32.661	0.1548	0.0
P49137-Q5VT25	0.94295	37.903	0.1889	0.0
P49137-Q6DT37	0.96381	38.645	0.1704	0.0
P49137-Q6P5Z2	0.89404	28.571	0.132	0.0
P49137-Q6PHR2	0.9196	30.041	0.1736	0.0
P49137-Q7L7X3	0.86813	29.787	0.1505	0.0
P49137-Q8NEV1	0.88148	34.413	0.2069	0.0
P49137-Q8TD19	0.9482	34.263	0.166	0.0
P49137-Q96GD4	0.86937	34.836	0.1743	0.0
P49137-Q9H093	0.84454	33.613	0.1692	0.0
P49137-Q9H0K1	0.9026	33.198	0.1806	0.0
P49137-Q9HAZ1	0.87214	32.432	0.1538	0.0
P49137-Q9NQU5	0.8223	32.273	0.1718	0.0
P49137-Q9NSY1	0.95275	36.111	0.1678	0.0
P49137-Q9UBE8	0.91494	31.064	0.174	0.0
P49137-Q9UK32	0.76766	29.139	0.1622	0.0
P49137-Q9UPZ9	0.77998	32.593	0.1794	0.0
P49137-Q9Y572	0.78423	31.967	0.1403	0.0
P49137-Q9Y5S2	0.75756	31.034	0.155	0.0
P49137-Q9Y616	0.75797	32.624	0.1694	0.0
P49137-Q9Y6E0	0.75989	35.374	0.1538	0.0
P49674-P49759	0.75541	32.624	0.1839	0.0
P49674-P49760	0.78767	29.577	0.1692	0.0
P49674-P49840	0.78013	32.237	0.1639	0.0
P49674-P49841	0.78624	32.374	0.1603	0.0
P49674-P50613	0.78295	34.307	0.1617	0.0
P49674-P50750	0.74118	33.553	0.1245	0.0
P49674-P51817	0.7885	31.373	0.1603	0.0
P49674-P54646	0.75609	37.037	0.1724	0.0
P49674-P68400	0.83314	31.034	0.1567	0.0
P49674-Q00536	0.77031	29.252	0.1732	0.0
P49674-Q02750	0.7557	33.566	0.1393	0.0
P49674-Q04759	0.70732	33.557	0.1884	0.0
P49674-Q05655	0.7755	25.828	0.1561	0.0
P49674-Q13043	0.78306	27.215	0.1954	0.0
P49674-Q13163	0.77261	35.172	0.1571	0.0
P49674-Q13188	0.75245	36.0	0.1667	0.0
P49674-Q13464	0.77412	29.801	0.1708	0.0
P49674-Q13705	0.77358	29.299	0.1796	0.0
P49674-Q13873	0.80682	30.128	0.1786	0.0
P49674-Q13976	0.77319	28.369	0.1944	0.0
P49674-Q15759	0.77601	38.462	0.1692	0.0
P49674-Q16512	0.7696	28.148	0.1501	0.0
P49674-Q16539	0.76904	27.211	0.1646	0.0
P49674-Q2M2I8	0.77533	27.778	0.1694	0.0
P49674-Q5VT25	0.76802	27.152	0.175	0.0
P49674-Q6DT37	0.7539	27.815	0.1722	0.0
P49674-Q6P5Z2	0.82933	33.103	0.1492	0.0
P49674-Q6PHR2	0.75311	30.464	0.1799	0.0
P49674-Q7L7X3	0.77376	28.571	0.1824	0.0
P49674-Q8NEV1	0.94884	30.738	0.1646	0.0
P49674-Q8TD19	0.70718	31.293	0.161	0.0
P49674-Q96GD4	0.7862	29.53	0.1895	0.0
P49674-Q9H093	0.76576	33.083	0.1603	0.0
P49674-Q9H0K1	0.76987	38.806	0.2001	0.0
P49674-Q9HAZ1	0.76922	28.662	0.1578	0.0
P49674-Q9NQU5	0.77193	33.553	0.187	0.0
P49674-Q9NSY1	0.77768	28.467	0.1705	0.0
P49674-Q9UBE8	0.78077	32.653	0.1795	0.0
P49674-Q9UK32	0.73649	22.759	0.1555	0.0
P49674-Q9UPZ9	0.91548	34.008	0.1779	0.0
P49674-Q9Y572	0.89651	33.884	0.1629	0.0
P49674-Q9Y5S2	0.87572	35.319	0.1891	0.0
P49674-Q9Y616	0.94609	37.45	0.1634	0.0
P49674-Q9Y6E0	0.92684	30.4	0.1586	0.0
P49759-P49760	0.89669	31.6	0.1432	0.0
P49759-P49840	0.91366	33.198	0.2079	0.0
P49759-P49841	0.91071	34.524	0.1798	0.0
P49759-P50613	0.78925	30.986	0.1717	0.0
P49759-P50750	0.77815	28.058	0.1787	0.0
P49759-P51817	0.77305	25.325	0.1763	0.0
P49759-P54646	0.77722	34.752	0.1583	0.0
P49759-P68400	0.70314	30.07	0.1887	0.0
P49759-Q00536	0.77122	26.752	0.1621	0.0
P49759-Q02750	0.7542	24.026	0.1745	0.0
P49759-Q04759	0.77741	25.564	0.1527	0.0
P49759-Q05655	0.75145	32.237	0.168	0.0
P49759-Q13043	0.77568	38.095	0.1748	0.0
P49759-Q13163	0.77851	29.747	0.1652	0.0
P49759-Q13188	0.78558	35.915	0.1514	0.0
P49759-Q13464	0.77638	27.044	0.1576	0.0
P49759-Q13705	0.77798	32.653	0.1967	0.0
P49759-Q13873	0.77937	33.784	0.1732	0.0
P49759-Q13976	0.77664	25.316	0.1543	0.0
P49759-Q15759	0.77446	28.75	0.165	0.0
P49759-Q16512	0.75435	31.081	0.1722	0.0
P49759-Q16539	0.82704	31.034	0.1573	0.0
P49759-Q2M2I8	0.74271	31.579	0.1705	0.0
P49759-Q5VT25	0.74892	33.469	0.2046	0.0
P49759-Q6DT37	0.8293	28.829	0.2045	0.0
P49759-Q6P5Z2	0.84373	27.982	0.1461	0.0
P49759-Q6PHR2	0.90039	33.624	0.1605	0.0
P49759-Q7L7X3	0.90967	40.87	0.183	0.0
P49759-Q8NEV1	0.87123	32.618	0.1561	0.0
P49759-Q8TD19	0.88061	30.0	0.1758	0.0
P49759-Q96GD4	0.83771	30.472	0.1591	0.0
P49759-Q9H093	0.85844	31.746	0.1723	0.0
P49759-Q9H0K1	0.88497	34.188	0.1405	0.0
P49759-Q9HAZ1	0.84304	35.565	0.1769	0.0
P49759-Q9NQU5	0.80926	35.426	0.1684	0.0
P49759-Q9NSY1	0.865	25.692	0.174	0.0
P49759-Q9UBE8	0.8185	29.767	0.1855	0.0
P49759-Q9UK32	0.84752	31.78	0.1805	0.0
P49759-Q9UPZ9	0.88435	33.333	0.1786	0.0
P49759-Q9Y572	0.94363	34.979	0.1746	0.0
P49759-Q9Y5S2	0.90781	34.025	0.1693	0.0
P49759-Q9Y616	0.89746	34.728	0.1501	0.0
P49759-Q9Y6E0	0.91772	34.426	0.1713	0.0
P49760-P49840	0.87144	30.204	0.1597	0.0
P49760-P49841	0.86485	33.488	0.209	0.0
P49760-P50613	0.7805	29.796	0.1675	0.0
P49760-P50750	0.89433	34.802	0.1623	0.0
P49760-P51817	0.82797	32.0	0.1458	0.0
P49760-P54646	0.77248	31.193	0.1914	0.0
P49760-P68400	0.82681	31.624	0.1458	0.0
P49760-Q00536	0.81532	30.303	0.175	0.0
P49760-Q02750	0.82067	31.839	0.1899	0.0
P49760-Q04759	0.84303	32.231	0.1802	0.0
P49760-Q05655	0.88802	30.242	0.1525	0.0
P49760-Q13043	0.84295	35.27	0.1495	0.0
P49760-Q13163	0.84408	27.347	0.1386	0.0
P49760-Q13188	0.86421	27.984	0.2053	0.0
P49760-Q13464	0.86685	29.536	0.1561	0.0
P49760-Q13705	0.8877	31.557	0.1751	0.0
P49760-Q13873	0.87985	35.102	0.1561	0.0
P49760-Q13976	0.85554	28.139	0.1305	0.0
P49760-Q15759	0.82262	32.068	0.1796	0.0
P49760-Q16512	0.94176	36.145	0.1508	0.0
P49760-Q16539	0.95023	32.389	0.1542	0.0
P49760-Q2M2I8	0.88851	31.6	0.1743	0.0
P49760-Q5VT25	0.96592	34.4	0.1701	0.0
P49760-Q6DT37	0.83693	33.195	0.1846	0.0
P49760-Q6P5Z2	0.84705	30.645	0.1707	0.0
P49760-Q6PHR2	0.94745	32.669	0.1806	0.0
P49760-Q7L7X3	0.93959	32.4	0.201	0.0
P49760-Q8NEV1	0.8879	31.276	0.1516	0.0
P49760-Q8TD19	0.82271	34.632	0.1865	0.0
P49760-Q96GD4	0.88607	31.687	0.1719	0.0
P49760-Q9H093	0.93978	34.677	0.1559	0.0
P49760-Q9H0K1	0.85304	31.776	0.177	0.0
P49760-Q9HAZ1	0.86342	31.05	0.151	0.0
P49760-Q9NQU5	0.9683	36.694	0.1687	0.0
P49760-Q9NSY1	0.87458	34.711	0.1943	0.0
P49760-Q9UBE8	0.95084	32.4	0.1589	0.0
P49760-Q9UK32	0.83727	34.298	0.1656	0.0
P49760-Q9UPZ9	0.90989	30.041	0.1641	0.0
P49760-Q9Y572	0.87726	35.593	0.1811	0.0
P49760-Q9Y5S2	0.89775	29.661	0.1715	0.0
P49760-Q9Y616	0.94767	30.924	0.1754	0.0
P49760-Q9Y6E0	0.94732	33.74	0.1758	0.0
P49840-P49841	0.95782	34.137	0.1669	0.0
P49840-P50613	0.95921	34.538	0.1884	0.0
P49840-P50750	0.95842	37.2	0.1747	0.0
P49840-P51817	0.84164	29.032	0.1918	0.0
P49840-P54646	0.8649	33.659	0.1717	0.0
P49840-P68400	0.86286	31.905	0.1786	0.0
P49840-Q00536	0.878	35.417	0.1726	0.0
P49840-Q02750	0.87948	33.054	0.1745	0.0
P49840-Q04759	0.81972	33.79	0.168	0.0
P49840-Q05655	0.84559	35.426	0.1805	0.0
P49840-Q13043	0.7941	37.5	0.1649	0.0
P49840-Q13163	0.84159	35.135	0.1686	0.0
P49840-Q13188	0.89469	30.435	0.1677	0.0
P49840-Q13464	0.87754	36.017	0.167	0.0
P49840-Q13705	0.82971	29.583	0.1478	0.0
P49840-Q13873	0.85658	29.004	0.1513	0.0
P49840-Q13976	0.89196	30.932	0.1688	0.0
P49840-Q15759	0.96606	47.308	0.1603	0.0
P49840-Q16512	0.81029	32.547	0.2346	0.0
P49840-Q16539	0.82979	31.963	0.1978	0.0
P49840-Q2M2I8	0.81801	29.694	0.1877	0.0
P49840-Q5VT25	0.90724	36.585	0.1786	0.0
P49840-Q6DT37	0.82088	31.33	0.2035	0.0
P49840-Q6P5Z2	0.84851	32.035	0.1655	0.0
P49840-Q6PHR2	0.96781	47.909	0.2075	0.0
P49840-Q7L7X3	0.97354	51.711	0.1868	0.0
P49840-Q8NEV1	0.90175	35.081	0.1862	0.0
P49840-Q8TD19	0.903	33.058	0.2451	0.0
P49840-Q96GD4	0.8456	30.769	0.167	0.0
P49840-Q9H093	0.88319	31.224	0.156	0.0
P49840-Q9H0K1	0.88915	33.2	0.1734	0.0
P49840-Q9HAZ1	0.90009	30.8	0.2356	0.0
P49840-Q9NQU5	0.85379	32.78	0.1579	0.0
P49840-Q9NSY1	0.92196	30.924	0.2205	0.0
P49840-Q9UBE8	0.82085	32.51	0.2375	0.0
P49840-Q9UK32	0.93664	37.295	0.26	0.0
P49840-Q9UPZ9	0.82611	27.027	0.1474	0.0
P49840-Q9Y572	0.76745	33.195	0.1706	0.0
P49840-Q9Y5S2	0.82585	26.941	0.1406	0.0
P49840-Q9Y616	0.84449	30.864	0.1645	0.0
P49840-Q9Y6E0	0.84007	33.193	0.1866	0.0
P49841-P50613	0.83645	33.191	0.2144	0.0
P49841-P50750	0.83453	33.191	0.1764	0.0
P49841-P51817	0.79956	35.443	0.1922	0.0
P49841-P54646	0.85559	37.229	0.1683	0.0
P49841-P68400	0.92828	39.331	0.2157	0.0
P49841-Q00536	0.92275	27.6	0.1656	0.0
P49841-Q02750	0.84415	31.197	0.1589	0.0
P49841-Q04759	0.79436	32.231	0.1812	0.0
P49841-Q05655	0.81438	36.441	0.1981	0.0
P49841-Q13043	0.93266	38.776	0.1912	0.0
P49841-Q13163	0.85588	33.61	0.1743	0.0
P49841-Q13188	0.90085	39.669	0.1522	0.0
P49841-Q13464	0.84648	28.279	0.1705	0.0
P49841-Q13705	0.84232	28.829	0.1829	0.0
P49841-Q13873	0.77797	27.711	0.1827	0.0
P49841-Q13976	0.82747	36.017	0.1883	0.0
P49841-Q15759	0.82615	35.897	0.1671	0.0
P49841-Q16512	0.85682	34.052	0.1834	0.0
P49841-Q16539	0.85897	35.683	0.1406	0.0
P49841-Q2M2I8	0.81092	33.333	0.1756	0.0
P49841-Q5VT25	0.81329	31.884	0.1838	0.0
P49841-Q6DT37	0.75257	35.593	0.1334	0.0
P49841-Q6P5Z2	0.81333	33.01	0.184	0.0
P49841-Q6PHR2	0.86937	37.021	0.1403	0.0
P49841-Q7L7X3	0.86871	32.627	0.1596	0.0
P49841-Q8NEV1	0.85928	32.52	0.1731	0.0
P49841-Q8TD19	0.85976	32.927	0.178	0.0
P49841-Q96GD4	0.81233	34.156	0.1761	0.0
P49841-Q9H093	0.88514	36.1	0.1625	0.0
P49841-Q9H0K1	0.84759	27.391	0.1435	0.0
P49841-Q9HAZ1	0.92284	29.388	0.1964	0.0
P49841-Q9NQU5	0.88885	33.471	0.1451	0.0
P49841-Q9NSY1	0.88698	28.279	0.1559	0.0
P49841-Q9UBE8	0.8278	30.612	0.2204	0.0
P49841-Q9UK32	0.91658	41.833	0.1746	0.0
P49841-Q9UPZ9	0.81477	30.364	0.1993	0.0
P49841-Q9Y572	0.82302	28.279	0.1927	0.0
P49841-Q9Y5S2	0.96673	48.669	0.1531	0.0
P49841-Q9Y616	0.786	26.754	0.1738	0.0
P49841-Q9Y6E0	0.88059	31.799	0.1559	0.0
P50613-P50750	0.89359	32.068	0.1547	0.0
P50613-P51817	0.84023	32.258	0.1567	0.0
P50613-P54646	0.87466	36.036	0.1748	0.0
P50613-P68400	0.88048	28.936	0.209	0.0
P50613-Q00536	0.85105	31.873	0.1885	0.0
P50613-Q02750	0.87971	31.325	0.1596	0.0
P50613-Q04759	0.88892	30.252	0.1892	0.0
P50613-Q05655	0.88297	29.752	0.1431	0.0
P50613-Q13043	0.85521	30.508	0.1474	0.0
P50613-Q13163	0.80957	30.049	0.1801	0.0
P50613-Q13188	0.79422	29.461	0.1795	0.0
P50613-Q13464	0.8119	29.386	0.1827	0.0
P50613-Q13705	0.92828	38.824	0.1851	0.0
P50613-Q13873	0.93028	40.161	0.1812	0.0
P50613-Q13976	0.96159	34.274	0.1622	0.0
P50613-Q15759	0.86234	29.741	0.1571	0.0
P50613-Q16512	0.85656	30.12	0.1438	0.0
P50613-Q16539	0.85433	33.745	0.152	0.0
P50613-Q2M2I8	0.97404	51.938	0.1612	0.0
P50613-Q5VT25	0.84988	32.599	0.1936	0.0
P50613-Q6DT37	0.80322	26.638	0.1845	0.0
P50613-Q6P5Z2	0.81743	34.413	0.1428	0.0
P50613-Q6PHR2	0.81457	35.714	0.1634	0.0
P50613-Q7L7X3	0.95375	38.824	0.0964	0.0
P50613-Q8NEV1	0.8422	32.642	0.168	0.0
P50613-Q8TD19	0.97262	43.651	0.157	0.0
P50613-Q96GD4	0.97469	43.922	0.1708	0.0
P50613-Q9H093	0.82541	32.579	0.1872	0.0
P50613-Q9H0K1	0.84607	31.301	0.1733	0.0
P50613-Q9HAZ1	0.80671	27.004	0.249	0.0
P50613-Q9NQU5	0.84839	31.174	0.1709	0.0
P50613-Q9NSY1	0.96536	42.52	0.191	0.0
P50613-Q9UBE8	0.9858	62.846	0.1276	0.0
P50613-Q9UK32	0.81671	31.897	0.1789	0.0
P50613-Q9UPZ9	0.82331	28.455	0.1751	0.0
P50613-Q9Y572	0.85957	33.333	0.1586	0.0
P50613-Q9Y5S2	0.96176	35.6	0.1641	0.0
P50613-Q9Y616	0.97094	38.039	0.1487	0.0
P50613-Q9Y6E0	0.86144	31.967	0.1655	0.0
P50750-P51817	0.87302	29.832	0.1667	0.0
P50750-P54646	0.81968	31.513	0.1627	0.0
P50750-P68400	0.85685	34.043	0.1711	0.0
P50750-Q00536	0.93075	39.286	0.1309	0.0
P50750-Q02750	0.97358	49.225	0.1674	0.0
P50750-Q04759	0.93313	34.274	0.1521	0.0
P50750-Q05655	0.88707	34.764	0.2063	0.0
P50750-Q13043	0.83284	28.854	0.1669	0.0
P50750-Q13163	0.863	27.468	0.175	0.0
P50750-Q13188	0.85279	33.054	0.1747	0.0
P50750-Q13464	0.85442	34.31	0.1553	0.0
P50750-Q13705	0.97157	41.176	0.1784	0.0
P50750-Q13873	0.83699	33.158	0.1562	0.0
P50750-Q13976	0.86585	32.174	0.1451	0.0
P50750-Q15759	0.87029	33.74	0.1542	0.0
P50750-Q16512	0.81246	25.322	0.1744	0.0
P50750-Q16539	0.9274	40.392	0.1486	0.0
P50750-Q2M2I8	0.82256	28.821	0.1636	0.0
P50750-Q5VT25	0.83381	32.836	0.1534	0.0
P50750-Q6DT37	0.78147	35.51	0.1582	0.0
P50750-Q6P5Z2	0.843	34.468	0.1464	0.0
P50750-Q6PHR2	0.83196	32.547	0.1728	0.0
P50750-Q7L7X3	0.9541	42.745	0.1484	0.0
P50750-Q8NEV1	0.85894	30.736	0.2247	0.0
P50750-Q8TD19	0.8591	33.333	0.1313	0.0
P50750-Q96GD4	0.86324	33.333	0.1524	0.0
P50750-Q9H093	0.81837	33.333	0.1675	0.0
P50750-Q9H0K1	0.85049	31.405	0.1656	0.0
P50750-Q9HAZ1	0.92264	30.126	0.1383	0.0
P50750-Q9NQU5	0.84928	32.636	0.1653	0.0
P50750-Q9NSY1	0.85609	34.746	0.1871	0.0
P50750-Q9UBE8	0.94058	33.2	0.1812	0.0
P50750-Q9UK32	0.94805	36.842	0.1694	0.0
P50750-Q9UPZ9	0.86615	27.984	0.1602	0.0
P50750-Q9Y572	0.96725	33.333	0.1741	0.0
P50750-Q9Y5S2	0.87363	31.373	0.1605	0.0
P50750-Q9Y616	0.91856	29.237	0.1597	0.0
P50750-Q9Y6E0	0.85636	30.493	0.1727	0.0
P51817-P54646	0.86803	37.069	0.1262	0.0
P51817-P68400	0.84069	32.536	0.1876	0.0
P51817-Q00536	0.87076	30.901	0.1651	0.0
P51817-Q02750	0.81278	31.579	0.2126	0.0
P51817-Q04759	0.8532	35.27	0.1325	0.0
P51817-Q05655	0.8463	32.129	0.114	0.0
P51817-Q13043	0.85883	32.083	0.1515	0.0
P51817-Q13163	0.92182	29.084	0.1683	0.0
P51817-Q13188	0.92608	36.777	0.1622	0.0
P51817-Q13464	0.91932	34.274	0.1603	0.0
P51817-Q13705	0.88615	33.077	0.1796	0.0
P51817-Q13873	0.88617	34.749	0.1978	0.0
P51817-Q13976	0.87399	32.083	0.1286	0.0
P51817-Q15759	0.92584	41.961	0.1804	0.0
P51817-Q16512	0.92448	42.353	0.1512	0.0
P51817-Q16539	0.84088	32.271	0.1299	0.0
P51817-Q2M2I8	0.96687	44.531	0.1775	0.0
P51817-Q5VT25	0.92576	34.553	0.1632	0.0
P51817-Q6DT37	0.93386	30.952	0.1371	0.0
P51817-Q6P5Z2	0.8416	35.102	0.1794	0.0
P51817-Q6PHR2	0.82783	30.645	0.1626	0.0
P51817-Q7L7X3	0.87421	32.353	0.22	0.0
P51817-Q8NEV1	0.90185	30.859	0.1722	0.0
P51817-Q8TD19	0.87652	30.645	0.1611	0.0
P51817-Q96GD4	0.81951	27.848	0.1925	0.0
P51817-Q9H093	0.87815	31.452	0.1398	0.0
P51817-Q9H0K1	0.92887	29.88	0.192	0.0
P51817-Q9HAZ1	0.93863	29.365	0.1584	0.0
P51817-Q9NQU5	0.93836	34.8	0.1649	0.0
P51817-Q9NSY1	0.80103	28.571	0.1728	0.0
P51817-Q9UBE8	0.81087	32.5	0.1581	0.0
P51817-Q9UK32	0.84736	31.727	0.1331	0.0
P51817-Q9UPZ9	0.94604	40.476	0.1417	0.0
P51817-Q9Y572	0.89646	32.018	0.1635	0.0
P51817-Q9Y5S2	0.92192	31.707	0.1775	0.0
P51817-Q9Y616	0.9537	32.794	0.1882	0.0
P51817-Q9Y6E0	0.95041	37.2	0.1716	0.0
P54646-P68400	0.96823	44.094	0.1425	0.0
P54646-Q00536	0.8595	32.377	0.1912	0.0
P54646-Q02750	0.83471	23.95	0.151	0.0
P54646-Q04759	0.78863	31.276	0.1676	0.0
P54646-Q05655	0.93119	38.583	0.1536	0.0
P54646-Q13043	0.83519	23.95	0.1787	0.0
P54646-Q13163	0.82929	27.586	0.1816	0.0
P54646-Q13188	0.85471	30.213	0.1844	0.0
P54646-Q13464	0.85273	32.609	0.1833	0.0
P54646-Q13705	0.84047	29.614	0.146	0.0
P54646-Q13873	0.84098	31.343	0.1878	0.0
P54646-Q13976	0.81348	29.464	0.1727	0.0
P54646-Q15759	0.84608	25.714	0.1537	0.0
P54646-Q16512	0.97495	44.358	0.1258	0.0
P54646-Q16539	0.81424	32.0	0.1803	0.0
P54646-Q2M2I8	0.9719	43.137	0.1413	0.0
P54646-Q5VT25	0.85946	30.87	0.1439	0.0
P54646-Q6DT37	0.97145	42.745	0.1702	0.0
P54646-Q6P5Z2	0.96502	39.442	0.1876	0.0
P54646-Q6PHR2	0.85493	32.4	0.121	0.0
P54646-Q7L7X3	0.9204	29.839	0.1885	0.0
P54646-Q8NEV1	0.84819	31.148	0.1989	0.0
P54646-Q8TD19	0.87624	32.727	0.1372	0.0
P54646-Q96GD4	0.95638	43.411	0.1209	0.0
P54646-Q9H093	0.87244	34.802	0.1644	0.0
P54646-Q9H0K1	0.85817	32.911	0.1902	0.0
P54646-Q9HAZ1	0.83101	33.495	0.1994	0.0
P54646-Q9NQU5	0.83432	32.645	0.1836	0.0
P54646-Q9NSY1	0.82727	28.75	0.181	0.0
P54646-Q9UBE8	0.8828	35.714	0.1423	0.0
P54646-Q9UK32	0.80114	29.73	0.1571	0.0
P54646-Q9UPZ9	0.8771	29.63	0.1551	0.0
P54646-Q9Y572	0.92711	34.274	0.097	0.0
P54646-Q9Y5S2	0.83899	30.531	0.1774	0.0
P54646-Q9Y616	0.8531	33.333	0.1823	0.0
P54646-Q9Y6E0	0.85482	33.333	0.1723	0.0
P68400-Q00536	0.81771	29.515	0.1365	0.0
P68400-Q02750	0.86927	36.704	0.1557	0.0
P68400-Q04759	0.86505	29.832	0.1402	0.0
P68400-Q05655	0.86296	37.984	0.2006	0.0
P68400-Q13043	0.85245	31.535	0.1515	0.0
P68400-Q13163	0.77729	26.923	0.1679	0.0
P68400-Q13188	0.76357	28.452	0.1676	0.0
P68400-Q13464	0.85212	34.728	0.1745	0.0
P68400-Q13705	0.82672	27.039	0.1615	0.0
P68400-Q13873	0.80456	28.511	0.2117	0.0
P68400-Q13976	0.82934	29.258	0.1435	0.0
P68400-Q15759	0.87657	32.018	0.1914	0.0
P68400-Q16512	0.83468	30.802	0.2023	0.0
P68400-Q16539	0.87565	33.193	0.1528	0.0
P68400-Q2M2I8	0.83955	33.613	0.1761	0.0
