Name	SMILES	InChI	InChIKey	Molecular Weight
Chem T&I AMSACS-15276	Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1C	InChI=1S/C14H13N3O3S/c1-9-5-3-6-11(10(9)2)17-21(18,19)13-8-4-7-12-14(13)16-20-15-12/h3-8,17H,1-2H3	SJXYXCZPCLXEKE-UHFFFAOYSA-N	303.3430000000001
Chem T&I AMSACS-17229	COc1ccc(C)cc1NS(=O)(=O)c1cccc2nsnc12	InChI=1S/C14H13N3O3S2/c1-9-6-7-12(20-2)11(8-9)17-22(18,19)13-5-3-4-10-14(13)16-21-15-10/h3-8,17H,1-2H3	OOZVNQYGYOAOBO-UHFFFAOYSA-N	335.4100000000001
Chem T&I AMSACS-06167	CCn1ncc(S(=O)(=O)Nc2ccc(Cn3cccn3)cc2)c1C	InChI=1S/C16H19N5O2S/c1-3-21-13(2)16(11-18-21)24(22,23)19-15-7-5-14(6-8-15)12-20-10-4-9-17-20/h4-11,19H,3,12H2,1-2H3	FGRGXZQNZXBXAI-UHFFFAOYSA-N	345.4280000000001
Chem T&I AMSACS-18868	Cc1nn(-c2ccccc2)c(C)c1S(=O)(=O)Nc1ccc(N(C)C)cc1	InChI=1S/C19H22N4O2S/c1-14-19(15(2)23(20-14)18-8-6-5-7-9-18)26(24,25)21-16-10-12-17(13-11-16)22(3)4/h5-13,21H,1-4H3	PYBHXWNZTFOJPE-UHFFFAOYSA-N	370.47800000000007
Chem T&I AMSACS-21429	CCCCNS(=O)(=O)c1ccc(CC)cc1	InChI=1S/C12H19NO2S/c1-3-5-10-13-16(14,15)12-8-6-11(4-2)7-9-12/h6-9,13H,3-5,10H2,1-2H3	VYRZAAVRVSZNRQ-UHFFFAOYSA-N	241.35599999999994
Chem T&I AMSACS-19833	CCn1cc(S(=O)(=O)NCc2ccc(F)cc2)c(C)n1	InChI=1S/C13H16FN3O2S/c1-3-17-9-13(10(2)16-17)20(18,19)15-8-11-4-6-12(14)7-5-11/h4-7,9,15H,3,8H2,1-2H3	KUHAZZFDUFOJIY-UHFFFAOYSA-N	297.35499999999996
Specs AP-263/41418019	Cc1cc(C)c(S(=O)(=O)N2CCc3ccccc3C2)cc1C	InChI=1S/C18H21NO2S/c1-13-10-15(3)18(11-14(13)2)22(20,21)19-9-8-16-6-4-5-7-17(16)12-19/h4-7,10-11H,8-9,12H2,1-3H3	CEBNOLJUKDSTCW-UHFFFAOYSA-N	315.438
Chem T&I AMSACS-17673	Cc1ccc(NS(=O)(=O)c2cccc3nonc23)cc1F	InChI=1S/C13H10FN3O3S/c1-8-5-6-9(7-10(8)14)17-21(18,19)12-4-2-3-11-13(12)16-20-15-11/h2-7,17H,1H3	MQIRWIZRWMBUAP-UHFFFAOYSA-N	307.30600000000004
Chem T&I AMSACS-28627	Cc1ccc(S(=O)(=O)NCCCOC(C)C)cc1C	InChI=1S/C14H23NO3S/c1-11(2)18-9-5-8-15-19(16,17)14-7-6-12(3)13(4)10-14/h6-7,10-11,15H,5,8-9H2,1-4H3	OPZOTJPQJQHNAG-UHFFFAOYSA-N	285.409
Chem T&I AMSACS-29569	CCCCS(=O)(=O)N1CCN(S(=O)(=O)c2ccc(C)c(C)c2)CC1	InChI=1S/C16H26N2O4S2/c1-4-5-12-23(19,20)17-8-10-18(11-9-17)24(21,22)16-7-6-14(2)15(3)13-16/h6-7,13H,4-5,8-12H2,1-3H3	WMVRQNAGMWXDCG-UHFFFAOYSA-N	374.5280000000002
Maybridge KM 09574	O=C(Nc1ccc(Cl)cc1)c1ccc2nonc2c1	InChI=1S/C13H8ClN3O2/c14-9-2-4-10(5-3-9)15-13(18)8-1-6-11-12(7-8)17-19-16-11/h1-7H,(H,15,18)	HJJINFYHPMYADV-UHFFFAOYSA-N	273.67900000000003
Bionet 3J-305S	O=C(N[C@H](Cc1ccccc1)C(=O)[O-])c1ccc(Cl)c(Cl)c1	InChI=1S/C16H13Cl2NO3/c17-12-7-6-11(9-13(12)18)15(20)19-14(16(21)22)8-10-4-2-1-3-5-10/h1-7,9,14H,8H2,(H,19,20)(H,21,22)/p-1/t14-/m1/s1	WTVWQKUYRUNANF-CQSZACIVSA-M	337.182
Chembridge 6939248	C[C@@H](NC(=O)c1cccc(F)c1)c1ccc2c(c1)OCCO2	InChI=1S/C17H16FNO3/c1-11(19-17(20)13-3-2-4-14(18)9-13)12-5-6-15-16(10-12)22-8-7-21-15/h2-6,9-11H,7-8H2,1H3,(H,19,20)/t11-/m1/s1	QOOPIVVFMRWERW-LLVKDONJSA-N	301.31700000000006
Chembridge 7185734	O=C(Nc1ccccc1C(=O)NC1CCCCC1)c1ccc(F)cc1	InChI=1S/C20H21FN2O2/c21-15-12-10-14(11-13-15)19(24)23-18-9-5-4-8-17(18)20(25)22-16-6-2-1-3-7-16/h4-5,8-13,16H,1-3,6-7H2,(H,22,25)(H,23,24)	UAZQNSLPYNHMHZ-UHFFFAOYSA-N	340.39800000000025
Specs AN-465/40743444	C#CCOc1ccc(/C=C2/C(=O)N(c3ccc(C(=O)OC)cc3)N=C2C)cc1OC	InChI=1S/C23H20N2O5/c1-5-12-30-20-11-6-16(14-21(20)28-3)13-19-15(2)24-25(22(19)26)18-9-7-17(8-10-18)23(27)29-4/h1,6-11,13-14H,12H2,2-4H3/b19-13+	VJWSXNFSTNOWOI-CPNJWEJPSA-N	404.42200000000014
Specs AK-777/36505031	C[C@H]1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3cccc(Br)c3)[C@H]2C1	InChI=1S/C20H17BrN4/c1-12-5-6-15-16(7-12)18(13-3-2-4-14(21)8-13)20(10-23,11-24)19(25)17(15)9-22/h2-4,6,8,12,16,18H,5,7,25H2,1H3/t12-,16-,18+/m0/s1	GFOGUBRWYBBOHI-ULFGMLNVSA-N	393.288
Specs AN-648/15101110	Cc1nnc(N2C(=N)SCC2=O)s1	InChI=1S/C6H6N4OS2/c1-3-8-9-6(13-3)10-4(11)2-12-5(10)7/h7H,2H2,1H3	DNZQXIWBVPZBND-UHFFFAOYSA-N	214.27499999999998
Specs AN-648/40682295	Cc1ccc(/N=C/c2ccccc2OCC(N)=O)cc1C	InChI=1S/C17H18N2O2/c1-12-7-8-15(9-13(12)2)19-10-14-5-3-4-6-16(14)21-11-17(18)20/h3-10H,11H2,1-2H3,(H2,18,20)/b19-10+	CSXNTSMXHVWNDU-VXLYETTFSA-N	282.34299999999996
InterBioScreen STOCK5S-94939	O=C(CN1C(=O)S/C(=C\c2cccs2)C1=O)Nc1ccc2c(c1)N1CCN=C1S2	InChI=1S/C19H14N4O3S3/c24-16(10-23-17(25)15(29-19(23)26)9-12-2-1-7-27-12)21-11-3-4-14-13(8-11)22-6-5-20-18(22)28-14/h1-4,7-9H,5-6,10H2,(H,21,24)/b15-9-	QTZKKCSDYDMJDU-DHDCSXOGSA-N	442.5470000000002
Chem T&I NSB 0011247	CCCC(=O)Nc1ccc(F)cc1F	InChI=1S/C10H11F2NO/c1-2-3-10(14)13-9-5-4-7(11)6-8(9)12/h4-6H,2-3H2,1H3,(H,13,14)	YTNOCFWORLUHSA-UHFFFAOYSA-N	199.19999999999996
Chembridge 5622977	CCSc1nnc2c(n1)O[C@@H](c1ccc(C)cc1)Nc1ccccc1-2	InChI=1S/C19H18N4OS/c1-3-25-19-21-18-16(22-23-19)14-6-4-5-7-15(14)20-17(24-18)13-10-8-12(2)9-11-13/h4-11,17,20H,3H2,1-2H3/t17-/m0/s1	DNROAUUKGSZDEL-KRWDZBQOSA-N	350.4470000000001
InterBioScreen STOCK5S-46273	O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1c1cccc(F)c1	InChI=1S/C17H13FN2O2/c18-13-6-3-7-14(9-13)20-16(21)15-8-11-4-1-2-5-12(11)10-19(15)17(20)22/h1-7,9,15H,8,10H2/t15-/m0/s1	TYDYBXAHAHZOSL-HNNXBMFYSA-N	296.301
InterBioScreen STOCK2S-27479	COC(=O)C1=C(C)N(c2cccc(C)c2)C(=O)/C1=C\c1ccc(O)cc1	InChI=1S/C21H19NO4/c1-13-5-4-6-16(11-13)22-14(2)19(21(25)26-3)18(20(22)24)12-15-7-9-17(23)10-8-15/h4-12,23H,1-3H3/b18-12-	NPAGTEBPSXOJCF-PDGQHHTCSA-N	349.386
Specs AO-081/40681133	Cc1cc(C(=O)[O-])ccc1-n1c(C)cc(C=C2C(=O)c3ccccc3C2=O)c1C	InChI=1S/C24H19NO4/c1-13-10-16(24(28)29)8-9-21(13)25-14(2)11-17(15(25)3)12-20-22(26)18-6-4-5-7-19(18)23(20)27/h4-12H,1-3H3,(H,28,29)/p-1	GMYSEPSPJQJXNL-UHFFFAOYSA-M	384.4110000000001
Chembridge 6374473	COc1ccc(/C=C2/C(=N)N3N=C(c4ccccc4)SC3=NC2=O)cc1OC	InChI=1S/C20H16N4O3S/c1-26-15-9-8-12(11-16(15)27-2)10-14-17(21)24-20(22-18(14)25)28-19(23-24)13-6-4-3-5-7-13/h3-11,21H,1-2H3/b14-10-,21-17?	HDPPZNMYEULZHM-QBILMKHKSA-N	392.4400000000001
Specs AO-476/43250091	O=c1[nH]n2c(=O)c3c([nH]c2c1/N=N/c1cccc(Cl)c1)CCCC3	InChI=1S/C16H14ClN5O2/c17-9-4-3-5-10(8-9)19-20-13-14-18-12-7-2-1-6-11(12)16(24)22(14)21-15(13)23/h3-5,8,18H,1-2,6-7H2,(H,21,23)/b20-19+	PUAFLNVMPYKYQF-FMQUCBEESA-N	343.77400000000006
Specs AP-015/15620016	N#CN1C(=O)CN(c2ccccc2)C1=O	InChI=1S/C10H7N3O2/c11-7-13-9(14)6-12(10(13)15)8-4-2-1-3-5-8/h1-5H,6H2	PTJJAYUQZVVXSW-UHFFFAOYSA-N	201.18500000000003
Chemical Block A2903/0122323	Cc1ccc(N2CCN(S(=O)(=O)c3ccc(F)c(C)c3)CC2)cc1	InChI=1S/C18H21FN2O2S/c1-14-3-5-16(6-4-14)20-9-11-21(12-10-20)24(22,23)17-7-8-18(19)15(2)13-17/h3-8,13H,9-12H2,1-2H3	VGMUHBCTCXQKOV-UHFFFAOYSA-N	348.443
Specs AP-501/40804743	CSc1nc(Oc2ccc(C)c(C)c2)cc(-n2nc(C)c(C#N)c2N)n1	InChI=1S/C18H18N6OS/c1-10-5-6-13(7-11(10)2)25-16-8-15(21-18(22-16)26-4)24-17(20)14(9-19)12(3)23-24/h5-8H,20H2,1-4H3	ABKGFBMPWITTAM-UHFFFAOYSA-N	366.4500000000001
Specs AP-501/42239295	CCCc1cc(-c2nn3c(-c4ccc(C)cc4)nnc3s2)n(C)n1	InChI=1S/C17H18N6S/c1-4-5-13-10-14(22(3)20-13)16-21-23-15(18-19-17(23)24-16)12-8-6-11(2)7-9-12/h6-10H,4-5H2,1-3H3	MRAHNOBLIQDCLY-UHFFFAOYSA-N	338.44000000000017
Specs AP-866/42442546	Cc1ccc(S(C)(=O)=O)cc1S(=O)(=O)Nc1cccc(C(F)(F)F)c1	InChI=1S/C15H14F3NO4S2/c1-10-6-7-13(24(2,20)21)9-14(10)25(22,23)19-12-5-3-4-11(8-12)15(16,17)18/h3-9,19H,1-2H3	ZPXMSEIMSUWFCE-UHFFFAOYSA-N	393.408
Specs AP-970/42898398	CCc1ccc(OCC(=O)Nc2ccccc2N2CCN(S(C)(=O)=O)CC2)cc1	InChI=1S/C21H27N3O4S/c1-3-17-8-10-18(11-9-17)28-16-21(25)22-19-6-4-5-7-20(19)23-12-14-24(15-13-23)29(2,26)27/h4-11H,3,12-16H2,1-2H3,(H,22,25)	UMOQMEOBFHIPHI-UHFFFAOYSA-N	417.5310000000001
Chembridge 5460363	CCOC(=O)N1CCC([N@H+](CC)Cc2ccccc2)CC1	InChI=1S/C17H26N2O2/c1-3-18(14-15-8-6-5-7-9-15)16-10-12-19(13-11-16)17(20)21-4-2/h5-9,16H,3-4,10-14H2,1-2H3/p+1	ZOSYSQBQGCZOOI-UHFFFAOYSA-O	291.41499999999996
Chemdiv 8005-4355	C/C(=N\NC(=O)c1ccc(NC(=O)c2ccccc2)cc1)c1ccc(Br)cc1	InChI=1S/C22H18BrN3O2/c1-15(16-7-11-19(23)12-8-16)25-26-22(28)18-9-13-20(14-10-18)24-21(27)17-5-3-2-4-6-17/h2-14H,1H3,(H,24,27)(H,26,28)/b25-15+	LYJIRVHLNCYOHT-MFKUBSTISA-N	436.309
Chemical Block A3614/0153203	COc1ccc(C(=O)N/N=C/c2ccc3nonc3c2)cc1	InChI=1S/C15H12N4O3/c1-21-12-5-3-11(4-6-12)15(20)17-16-9-10-2-7-13-14(8-10)19-22-18-13/h2-9H,1H3,(H,17,20)/b16-9+	UBMQHXIMTGMDNP-CXUHLZMHSA-N	296.28600000000006
Chem T&I ARAK0113609	Cc1ccccc1/C=N/NC(=O)COc1ccccc1	InChI=1S/C16H16N2O2/c1-13-7-5-6-8-14(13)11-17-18-16(19)12-20-15-9-3-2-4-10-15/h2-11H,12H2,1H3,(H,18,19)/b17-11+	VQGJNKZXWJIRGS-GZTJUZNOSA-N	268.31600000000003
Chem T&I ARAK0119664	C/C(=N\NC(=O)CCC(=O)Nc1ccc(C)cc1C)c1ccc(Cl)cc1	InChI=1S/C20H22ClN3O2/c1-13-4-9-18(14(2)12-13)22-19(25)10-11-20(26)24-23-15(3)16-5-7-17(21)8-6-16/h4-9,12H,10-11H2,1-3H3,(H,22,25)(H,24,26)/b23-15+	RINWEFCHIQHNHN-HZHRSRAPSA-N	371.868
Chemdiv 2254-0140	Cc1cc(Cl)ccc1OCC(=O)N/N=C/c1ccc(Br)cc1	InChI=1S/C16H14BrClN2O2/c1-11-8-14(18)6-7-15(11)22-10-16(21)20-19-9-12-2-4-13(17)5-3-12/h2-9H,10H2,1H3,(H,20,21)/b19-9+	CGDWRIYCGWVFBV-DJKKODMXSA-N	381.65700000000004
Chem T&I ARAK0131652	O=C(COc1ccccc1Cl)NNS(=O)(=O)c1ccccc1[N+](=O)[O-]	InChI=1S/C14H12ClN3O6S/c15-10-5-1-3-7-12(10)24-9-14(19)16-17-25(22,23)13-8-4-2-6-11(13)18(20)21/h1-8,17H,9H2,(H,16,19)	NVAHZKGJZWECDZ-UHFFFAOYSA-N	385.78499999999997
Chem T&I ARAK0132847	CCOc1ccccc1/C=N/NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1	InChI=1S/C16H14ClN3O4/c1-2-24-15-6-4-3-5-12(15)10-18-19-16(21)11-7-8-13(17)14(9-11)20(22)23/h3-10H,2H2,1H3,(H,19,21)/b18-10+	CDQJHAIHJMFQIT-VCHYOVAHSA-N	347.7580000000001
Chem T&I NSB-0008717	CCCOC(=O)c1c(-c2ccc(Cl)cc2)csc1N	InChI=1S/C14H14ClNO2S/c1-2-7-18-14(17)12-11(8-19-13(12)16)9-3-5-10(15)6-4-9/h3-6,8H,2,7,16H2,1H3	RJTSWSXSQUFLIO-UHFFFAOYSA-N	295.7910000000001
Comgenex CGX-0866757	C#CCOC[C@H](O)C[N@H+]1CCc2nc(Cc3cccc(C)c3)[nH]c(=O)c2C1	InChI=1S/C21H25N3O3/c1-3-9-27-14-17(25)12-24-8-7-19-18(13-24)21(26)23-20(22-19)11-16-6-4-5-15(2)10-16/h1,4-6,10,17,25H,7-9,11-14H2,2H3,(H,22,23,26)/p+1/t17-/m1/s1	DCUSGKNPMCZIJB-QGZVFWFLSA-O	368.4570000000001
Life Chemicals F0412-0110	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N2CCc3ccccc3C2)cc1	InChI=1S/C22H28N2O3S/c1-3-14-24(15-4-2)28(26,27)21-11-9-19(10-12-21)22(25)23-16-13-18-7-5-6-8-20(18)17-23/h5-12H,3-4,13-17H2,1-2H3	HVNPFHJBRSBVSS-UHFFFAOYSA-N	400.5440000000002
ASDI 100018405	CS(=O)(=O)Nc1ccc(Cl)cc1Oc1ccccc1	InChI=1S/C13H12ClNO3S/c1-19(16,17)15-12-8-7-10(14)9-13(12)18-11-5-3-2-4-6-11/h2-9,15H,1H3	ZWBOFNHRMHFUMB-UHFFFAOYSA-N	297.763
Maybridge BTB 07318	Cc1ccc(OS(=O)(=O)c2ccc(Cl)cc2)c([N+](=O)[O-])n1	InChI=1S/C12H9ClN2O5S/c1-8-2-7-11(12(14-8)15(16)17)20-21(18,19)10-5-3-9(13)4-6-10/h2-7H,1H3	RXWRLNWGSVBGGB-UHFFFAOYSA-N	328.733
Cerep CER0136091	CCOc1ncccc1C(=O)Nc1ccc2c(c1)CCC2	InChI=1S/C17H18N2O2/c1-2-21-17-15(7-4-10-18-17)16(20)19-14-9-8-12-5-3-6-13(12)11-14/h4,7-11H,2-3,5-6H2,1H3,(H,19,20)	GIBBMPRUHOSIHK-UHFFFAOYSA-N	282.34299999999996
Chem T&I IVK/0000376	CCOc1ccc(NC(=O)Nc2ccc(F)c(F)c2)cc1	InChI=1S/C15H14F2N2O2/c1-2-21-12-6-3-10(4-7-12)18-15(20)19-11-5-8-13(16)14(17)9-11/h3-9H,2H2,1H3,(H2,18,19,20)	BBESZGVXOCIMMG-UHFFFAOYSA-N	292.2850000000001
Maybridge BTB 08527	O=S(=O)(Nc1ccc(Oc2ccc(F)cc2)nc1)c1cccc2cccnc12	InChI=1S/C20H14FN3O3S/c21-15-6-9-17(10-7-15)27-19-11-8-16(13-23-19)24-28(25,26)18-5-1-3-14-4-2-12-22-20(14)18/h1-13,24H	ZLXFNRUZSLTMFK-UHFFFAOYSA-N	395.415
Lithuania 3320543	O=C([O-])c1ccc(Br)cc1	InChI=1S/C7H5BrO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,(H,9,10)/p-1	TUXYZHVUPGXXQG-UHFFFAOYSA-M	200.01099999999997
Asinex BAS 00025608	O=S(=O)(Oc1ccc2ccccc2c1)c1ccccc1	InChI=1S/C16H12O3S/c17-20(18,16-8-2-1-3-9-16)19-15-11-10-13-6-4-5-7-14(13)12-15/h1-12H	QNYRSMVRQUWBRS-UHFFFAOYSA-N	284.336
Chembridge 7463380	O=C([O-])c1ccc(Cl)c(NC(=S)NC(=O)c2ccc3ccccc3c2)c1	InChI=1S/C19H13ClN2O3S/c20-15-8-7-14(18(24)25)10-16(15)21-19(26)22-17(23)13-6-5-11-3-1-2-4-12(11)9-13/h1-10H,(H,24,25)(H2,21,22,23,26)/p-1	JWAILISCAOUWNQ-UHFFFAOYSA-M	383.836
Chembridge 6665155	O=C(NC(=S)Nc1ccc(F)c(Cl)c1)c1ccccc1	InChI=1S/C14H10ClFN2OS/c15-11-8-10(6-7-12(11)16)17-14(20)18-13(19)9-4-2-1-3-5-9/h1-8H,(H2,17,18,19,20)	JLLSUCUQEJXKNU-UHFFFAOYSA-N	308.765
Chem T&I CTI-PMOS-0009106	Cc1ccc(C(=O)Nc2ccc(C[NH+]3CCCCC3)cc2)cc1	InChI=1S/C20H24N2O/c1-16-5-9-18(10-6-16)20(23)21-19-11-7-17(8-12-19)15-22-13-3-2-4-14-22/h5-12H,2-4,13-15H2,1H3,(H,21,23)/p+1	JFFVUPLRAUGKIO-UHFFFAOYSA-O	309.4330000000001
Chem T&I CTI-PMOS-0009149	O=C(Nc1ccc(C[NH+]2CCCCC2)cc1)c1ccc([N+](=O)[O-])cc1	InChI=1S/C19H21N3O3/c23-19(16-6-10-18(11-7-16)22(24)25)20-17-8-4-15(5-9-17)14-21-12-2-1-3-13-21/h4-11H,1-3,12-14H2,(H,20,23)/p+1	QTSDVBWRRJLZBQ-UHFFFAOYSA-O	340.4030000000002
Chem T&I ARAK0114249	C/C(=N\NC(N)=S)c1ccc(C)cc1	InChI=1S/C10H13N3S/c1-7-3-5-9(6-4-7)8(2)12-13-10(11)14/h3-6H,1-2H3,(H3,11,13,14)/b12-8+	CLXMWTWYQLEKAI-XYOKQWHBSA-N	207.30199999999996
Chemdiv 1400-7881	CCOC(=O)c1c(NC(=O)c2ccccc2)sc2c1CC[C@H](C)C2	InChI=1S/C19H21NO3S/c1-3-23-19(22)16-14-10-9-12(2)11-15(14)24-18(16)20-17(21)13-7-5-4-6-8-13/h4-8,12H,3,9-11H2,1-2H3,(H,20,21)/t12-/m0/s1	OVEZUDMTMBOSLP-LBPRGKRZSA-N	343.44800000000004
Menai H4242	O=C(Cc1cccs1)Nc1ncccc1OCc1ccccc1	InChI=1S/C18H16N2O2S/c21-17(12-15-8-5-11-23-15)20-18-16(9-4-10-19-18)22-13-14-6-2-1-3-7-14/h1-11H,12-13H2,(H,19,20,21)	OTPZSVREYUBEOK-UHFFFAOYSA-N	324.40500000000003
Chembridge 5379981	Nc1nonc1C(=O)N/N=C/c1cccc(Br)c1	InChI=1S/C10H8BrN5O2/c11-7-3-1-2-6(4-7)5-13-14-10(17)8-9(12)16-18-15-8/h1-5H,(H2,12,16)(H,14,17)/b13-5+	BUDNSLRDDHYGIQ-WLRTZDKTSA-N	310.111
Cerep CER0224616	CN(C(=O)C[NH+]1CCN(C(=O)c2ccsc2)CC1)c1ccccc1	InChI=1S/C18H21N3O2S/c1-19(16-5-3-2-4-6-16)17(22)13-20-8-10-21(11-9-20)18(23)15-7-12-24-14-15/h2-7,12,14H,8-11,13H2,1H3/p+1	RQDKRPDDWDLTTR-UHFFFAOYSA-O	344.46000000000004
Tripos 1554-03108	O=S(=O)(Nc1cc(F)c(F)c(F)c1)c1ccc(F)c(F)c1F	InChI=1S/C12H5F6NO2S/c13-6-1-2-9(12(18)11(6)17)22(20,21)19-5-3-7(14)10(16)8(15)4-5/h1-4,19H	BZDIDTAGOKUHNC-UHFFFAOYSA-N	341.23199999999997
Tripos 1528-10289	COc1ccc(Cl)cc1S(=O)(=O)Nc1cc(F)c(F)c(F)c1	InChI=1S/C13H9ClF3NO3S/c1-21-11-3-2-7(14)4-12(11)22(19,20)18-8-5-9(15)13(17)10(16)6-8/h2-6,18H,1H3	VFUGJOKHGUJYBW-UHFFFAOYSA-N	351.733
Chembridge 6576510	Cc1cc(C)c(NC(=O)c2ccc3ccccc3c2)c(C)c1	InChI=1S/C20H19NO/c1-13-10-14(2)19(15(3)11-13)21-20(22)18-9-8-16-6-4-5-7-17(16)12-18/h4-12H,1-3H3,(H,21,22)	XQBUYGZGTKHTNJ-UHFFFAOYSA-N	289.378
InterBioScreen STOCK5S-79425	O=C(N[C@]1(C(F)(F)F)NC(=O)N(Cc2ccccc2Cl)C1=O)c1ccccc1	InChI=1S/C18H13ClF3N3O3/c19-13-9-5-4-8-12(13)10-25-15(27)17(18(20,21)22,24-16(25)28)23-14(26)11-6-2-1-3-7-11/h1-9H,10H2,(H,23,26)(H,24,28)/t17-/m0/s1	NMNUSQRCRDZBKG-KRWDZBQOSA-N	411.76700000000005
Specs AG-690/11191358	O=C1/C(=N\Nc2ccc(F)cc2)C(c2ccccc2)=NN1c1ccccc1	InChI=1S/C21H15FN4O/c22-16-11-13-17(14-12-16)23-24-20-19(15-7-3-1-4-8-15)25-26(21(20)27)18-9-5-2-6-10-18/h1-14,23H/b24-20-	TUJFRZARPRKWLS-GFMRDNFCSA-N	358.37600000000003
Otava 0120630218	O=C(N[C@H](Cc1ccccc1)C(=O)[O-])c1ccccc1Br	InChI=1S/C16H14BrNO3/c17-13-9-5-4-8-12(13)15(19)18-14(16(20)21)10-11-6-2-1-3-7-11/h1-9,14H,10H2,(H,18,19)(H,20,21)/p-1/t14-/m1/s1	IFEXXHHSXLMJQK-CQSZACIVSA-M	347.18800000000005
Maybridge HTS 06299	O=S(=O)(Nc1ccc2ccccc2n1)c1ccc(C(F)(F)F)cc1	InChI=1S/C16H11F3N2O2S/c17-16(18,19)12-6-8-13(9-7-12)24(22,23)21-15-10-5-11-3-1-2-4-14(11)20-15/h1-10H,(H,20,21)	WQQUNMCGLAUAEW-UHFFFAOYSA-N	352.33700000000005
Maybridge KM 02208	N#C/C(=C\Nc1ccc(Cl)cn1)S(=O)(=O)c1ccccc1	InChI=1S/C14H10ClN3O2S/c15-11-6-7-14(17-9-11)18-10-13(8-16)21(19,20)12-4-2-1-3-5-12/h1-7,9-10H,(H,17,18)/b13-10+	JUYYLGBVCWJQLK-JLHYYAGUSA-N	319.773
Maybridge KM 06855	CN(C)C(=O)c1csc([C@H]2COc3ccccc3O2)n1	InChI=1S/C14H14N2O3S/c1-16(2)14(17)9-8-20-13(15-9)12-7-18-10-5-3-4-6-11(10)19-12/h3-6,8,12H,7H2,1-2H3/t12-/m1/s1	VSVNXLFCAZVTOC-GFCCVEGCSA-N	290.344
Maybridge KM 09691	O=c1c2[nH]cnc2n(-c2ccc(Cl)cc2)c(=O)n1Cc1ccccc1	InChI=1S/C18H13ClN4O2/c19-13-6-8-14(9-7-13)23-16-15(20-11-21-16)17(24)22(18(23)25)10-12-4-2-1-3-5-12/h1-9,11H,10H2,(H,20,21)	KBARQWOELANORH-UHFFFAOYSA-N	352.781
Akos AKB-ICA-0079	O=C([O-])c1cc2ccc(F)cc2[nH]1	InChI=1S/C9H6FNO2/c10-6-2-1-5-3-8(9(12)13)11-7(5)4-6/h1-4,11H,(H,12,13)/p-1	LRTIKMXIKAOCDM-UHFFFAOYSA-M	178.14199999999997
Bionet 10N-091	O=C(Nc1ccc(C(F)(F)F)cc1)c1c(O)c2cccc3c2n(c1=O)CCC3	InChI=1S/C20H15F3N2O3/c21-20(22,23)12-6-8-13(9-7-12)24-18(27)15-17(26)14-5-1-3-11-4-2-10-25(16(11)14)19(15)28/h1,3,5-9,26H,2,4,10H2,(H,24,27)	BJRMOYVPFMTTKT-UHFFFAOYSA-N	388.3450000000001
Sigma-Aldrich (SALOR) L233595	COc1ccc(NCCC(=O)c2ccc(F)cc2)cc1	InChI=1S/C16H16FNO2/c1-20-15-8-6-14(7-9-15)18-11-10-16(19)12-2-4-13(17)5-3-12/h2-9,18H,10-11H2,1H3	ZCRBFQHOFWLTHH-UHFFFAOYSA-N	273.307
Sigma-Aldrich (SALOR) L307122	Cc1occc1C(=O)NC(=S)Nc1ccc(Cl)cc1	InChI=1S/C13H11ClN2O2S/c1-8-11(6-7-18-8)12(17)16-13(19)15-10-4-2-9(14)3-5-10/h2-7H,1H3,(H2,15,16,17,19)	KCQSSVAVSAGUTG-UHFFFAOYSA-N	294.76300000000003
Maybridge BTB 09051	Cc1ccc(-c2cc(-c3c(C)nn(C)c(=O)c3N)n[nH]2)cc1	InChI=1S/C16H17N5O/c1-9-4-6-11(7-5-9)12-8-13(19-18-12)14-10(2)20-21(3)16(22)15(14)17/h4-8H,17H2,1-3H3,(H,18,19)	QBYGBWFAFPXSJS-UHFFFAOYSA-N	295.346
InterBioScreen STOCK4S-86333	C=CCn1c(SCc2nc3ccccc3[nH]2)nnc1-c1ccc(OC)cc1	InChI=1S/C20H19N5OS/c1-3-12-25-19(14-8-10-15(26-2)11-9-14)23-24-20(25)27-13-18-21-16-6-4-5-7-17(16)22-18/h3-11H,1,12-13H2,2H3,(H,21,22)	UTACMQFEMOHFHS-UHFFFAOYSA-N	377.4730000000001
Chem T&I MARI0000695	COc1cc(/C=N/NC(=O)c2ccccc2OCc2ccccc2)c([N+](=O)[O-])cc1OC	InChI=1S/C23H21N3O6/c1-30-21-12-17(19(26(28)29)13-22(21)31-2)14-24-25-23(27)18-10-6-7-11-20(18)32-15-16-8-4-3-5-9-16/h3-14H,15H2,1-2H3,(H,25,27)/b24-14+	JJJMZTRDOYCWIM-ZVHZXABRSA-N	435.43600000000015
Maybridge ML 00307	O=C(N/N=C/c1ccccn1)N/N=C/c1ccccn1	InChI=1S/C13H12N6O/c20-13(18-16-9-11-5-1-3-7-14-11)19-17-10-12-6-2-4-8-15-12/h1-10H,(H2,18,19,20)/b16-9+,17-10+	YIEIOROEAWCLIS-CZCYGEDCSA-N	268.28
